problem,category,instance,bks
TCT-PFSP,Taillard,52.txt,119247
TCT-PFSP,Taillard,53.txt,116459
TCT-PFSP,Taillard,54.txt,120261
TCT-PFSP,Taillard,55.txt,118184
TCT-PFSP,Taillard,56.txt,120586
TCT-PFSP,Taillard,57.txt,122880
TCT-PFSP,Taillard,58.txt,122489
TCT-PFSP,Taillard,59.txt,121872
TCT-PFSP,Taillard,60.txt,123954
TCT-PFSP,Taillard,61.txt,253167
TCT-PFSP,Taillard,62.txt,241989
TCT-PFSP,Taillard,63.txt,237832
TCT-PFSP,Taillard,64.txt,227738
TCT-PFSP,Taillard,65.txt,240301
TCT-PFSP,Taillard,66.txt,232247
TCT-PFSP,Taillard,67.txt,240366
TCT-PFSP,Taillard,68.txt,230866
TCT-PFSP,Taillard,69.txt,247771
TCT-PFSP,Taillard,70.txt,242933
TCT-PFSP,Taillard,71.txt,298385
TCT-PFSP,Taillard,72.txt,273674
TCT-PFSP,Taillard,73.txt,288114
TCT-PFSP,Taillard,74.txt,301044
TCT-PFSP,Taillard,75.txt,284148
TCT-PFSP,Taillard,76.txt,269686
TCT-PFSP,Taillard,77.txt,279463
TCT-PFSP,Taillard,78.txt,290703
TCT-PFSP,Taillard,79.txt,301970
TCT-PFSP,Taillard,80.txt,291283
TCT-PFSP,Taillard,81.txt,365463
TCT-PFSP,Taillard,82.txt,372001
TCT-PFSP,Taillard,83.txt,370027
TCT-PFSP,Taillard,84.txt,372393
TCT-PFSP,Taillard,85.txt,368915
TCT-PFSP,Taillard,86.txt,370908
TCT-PFSP,Taillard,87.txt,373408
TCT-PFSP,Taillard,88.txt,384525
TCT-PFSP,Taillard,89.txt,374423
TCT-PFSP,Taillard,90.txt,379296
TCT-PFSP,Taillard,91.txt,1042494
TCT-PFSP,Taillard,92.txt,1028957
TCT-PFSP,Taillard,93.txt,1043467
TCT-PFSP,Taillard,94.txt,1029244
TCT-PFSP,Taillard,95.txt,1029384
TCT-PFSP,Taillard,96.txt,999241
TCT-PFSP,Taillard,97.txt,1042663
TCT-PFSP,Taillard,98.txt,1035981
TCT-PFSP,Taillard,99.txt,1015389
TCT-PFSP,Taillard,100.txt,1022277
TCT-PFSP,Taillard,101.txt,1223860
TCT-PFSP,Taillard,102.txt,1234081
TCT-PFSP,Taillard,103.txt,1259866
TCT-PFSP,Taillard,104.txt,1228060
TCT-PFSP,Taillard,105.txt,1219886
TCT-PFSP,Taillard,106.txt,1219432
TCT-PFSP,Taillard,107.txt,1234366
TCT-PFSP,Taillard,108.txt,1240627
TCT-PFSP,Taillard,109.txt,1220873
TCT-PFSP,Taillard,110.txt,1235462
TCT-PFSP,Taillard,111.txt,6558547
TCT-PFSP,Taillard,112.txt,6679507
TCT-PFSP,Taillard,113.txt,6624893
TCT-PFSP,Taillard,114.txt,6649855
TCT-PFSP,Taillard,115.txt,6590021
TCT-PFSP,Taillard,116.txt,6603691
TCT-PFSP,Taillard,117.txt,6576201
TCT-PFSP,Taillard,118.txt,6629393
TCT-PFSP,Taillard,119.txt,6589205
TCT-PFSP,Taillard,120.txt,6626342
TCT-PFSP,VFR,121.txt,391602
TCT-PFSP,VFR,122.txt,394963
TCT-PFSP,VFR,123.txt,387954
TCT-PFSP,VFR,124.txt,392424
TCT-PFSP,VFR,125.txt,397792
TCT-PFSP,VFR,126.txt,397694
TCT-PFSP,VFR,127.txt,401964
TCT-PFSP,VFR,128.txt,384489
TCT-PFSP,VFR,129.txt,396276
TCT-PFSP,VFR,130.txt,384750
TCT-PFSP,VFR,131.txt,549778
TCT-PFSP,VFR,132.txt,555678
TCT-PFSP,VFR,133.txt,550346
TCT-PFSP,VFR,134.txt,549163
TCT-PFSP,VFR,135.txt,554048
TCT-PFSP,VFR,136.txt,557430
TCT-PFSP,VFR,137.txt,562167
TCT-PFSP,VFR,138.txt,556553
TCT-PFSP,VFR,139.txt,553709
TCT-PFSP,VFR,140.txt,548360
TCT-PFSP,VFR,141.txt,687139
TCT-PFSP,VFR,142.txt,704232
TCT-PFSP,VFR,143.txt,689642
TCT-PFSP,VFR,144.txt,690713
TCT-PFSP,VFR,145.txt,695741
TCT-PFSP,VFR,146.txt,720413
TCT-PFSP,VFR,147.txt,694981
TCT-PFSP,VFR,148.txt,707075
TCT-PFSP,VFR,149.txt,698409
TCT-PFSP,VFR,150.txt,699298
TCT-PFSP,VFR,151.txt,1338150
TCT-PFSP,VFR,152.txt,1325090
TCT-PFSP,VFR,153.txt,1350440
TCT-PFSP,VFR,154.txt,1351950
TCT-PFSP,VFR,155.txt,1332270
TCT-PFSP,VFR,156.txt,1350090
TCT-PFSP,VFR,157.txt,1337220
TCT-PFSP,VFR,158.txt,1325610
TCT-PFSP,VFR,159.txt,1315330
TCT-PFSP,VFR,160.txt,1337800
TCT-PFSP,VFR,161.txt,1777370
TCT-PFSP,VFR,162.txt,1760790
TCT-PFSP,VFR,163.txt,1744720
TCT-PFSP,VFR,164.txt,1749100
TCT-PFSP,VFR,165.txt,1735340
TCT-PFSP,VFR,166.txt,1753630
TCT-PFSP,VFR,167.txt,1794770
TCT-PFSP,VFR,168.txt,1747720
TCT-PFSP,VFR,169.txt,1728820
TCT-PFSP,VFR,170.txt,1768790
TCT-PFSP,VFR,171.txt,2127360
TCT-PFSP,VFR,172.txt,2107830
TCT-PFSP,VFR,173.txt,2138290
TCT-PFSP,VFR,174.txt,2112220
TCT-PFSP,VFR,175.txt,2133520
TCT-PFSP,VFR,176.txt,2133630
TCT-PFSP,VFR,177.txt,2157760
TCT-PFSP,VFR,178.txt,2154560
TCT-PFSP,VFR,179.txt,2130620
TCT-PFSP,VFR,180.txt,2123780
TCT-PFSP,VFR,181.txt,2863600
TCT-PFSP,VFR,182.txt,2930810
TCT-PFSP,VFR,183.txt,2863850
TCT-PFSP,VFR,184.txt,2834770
TCT-PFSP,VFR,185.txt,2903770
TCT-PFSP,VFR,186.txt,2837420
TCT-PFSP,VFR,187.txt,2855380
TCT-PFSP,VFR,188.txt,2872770
TCT-PFSP,VFR,189.txt,2863500
TCT-PFSP,VFR,190.txt,2931740
TCT-PFSP,VFR,191.txt,3666310
TCT-PFSP,VFR,192.txt,3650800
TCT-PFSP,VFR,193.txt,3632870
TCT-PFSP,VFR,194.txt,3568990
TCT-PFSP,VFR,195.txt,3604130
TCT-PFSP,VFR,196.txt,3650230
TCT-PFSP,VFR,197.txt,3589120
TCT-PFSP,VFR,198.txt,3579730
TCT-PFSP,VFR,199.txt,3585120
TCT-PFSP,VFR,200.txt,3613660
TCT-PFSP,VFR,201.txt,4238200
TCT-PFSP,VFR,202.txt,4185870
TCT-PFSP,VFR,203.txt,4241870
TCT-PFSP,VFR,204.txt,4224130
TCT-PFSP,VFR,205.txt,4179960
TCT-PFSP,VFR,206.txt,4201320
TCT-PFSP,VFR,207.txt,4249950
TCT-PFSP,VFR,208.txt,4231710
TCT-PFSP,VFR,209.txt,4184870
TCT-PFSP,VFR,210.txt,4267050
TCT-PFSP,VFR,211.txt,5008550
TCT-PFSP,VFR,212.txt,5022740
TCT-PFSP,VFR,213.txt,4981850
TCT-PFSP,VFR,214.txt,4989810
TCT-PFSP,VFR,215.txt,5008720
TCT-PFSP,VFR,216.txt,4976510
TCT-PFSP,VFR,217.txt,5082040
TCT-PFSP,VFR,218.txt,4967800
TCT-PFSP,VFR,219.txt,4974100
TCT-PFSP,VFR,220.txt,5076590
TCT-PFSP,VFR,221.txt,6102970
TCT-PFSP,VFR,222.txt,6026560
TCT-PFSP,VFR,223.txt,6121930
TCT-PFSP,VFR,224.txt,5987660
TCT-PFSP,VFR,225.txt,6049240
TCT-PFSP,VFR,226.txt,6043310
TCT-PFSP,VFR,227.txt,6125660
TCT-PFSP,VFR,228.txt,6050340
TCT-PFSP,VFR,229.txt,6039890
TCT-PFSP,VFR,230.txt,6156690
TCT-PFSP,VFR,231.txt,6896290
TCT-PFSP,VFR,232.txt,6955420
TCT-PFSP,VFR,233.txt,6956080
TCT-PFSP,VFR,234.txt,6951730
TCT-PFSP,VFR,235.txt,6884760
TCT-PFSP,VFR,236.txt,6923520
TCT-PFSP,VFR,237.txt,6894170
TCT-PFSP,VFR,238.txt,6896790
TCT-PFSP,VFR,239.txt,7000750
TCT-PFSP,VFR,240.txt,6977590
TCT-PFSP,VFR,241.txt,7797020
TCT-PFSP,VFR,242.txt,7795770
TCT-PFSP,VFR,243.txt,7729000
TCT-PFSP,VFR,244.txt,7516120
TCT-PFSP,VFR,245.txt,7810980
TCT-PFSP,VFR,246.txt,7668050
TCT-PFSP,VFR,247.txt,7797300
TCT-PFSP,VFR,248.txt,7770670
TCT-PFSP,VFR,249.txt,7715650
TCT-PFSP,VFR,250.txt,7696540
TCT-PFSP,VFR,251.txt,9180210
TCT-PFSP,VFR,252.txt,9164100
TCT-PFSP,VFR,253.txt,9150210
TCT-PFSP,VFR,254.txt,9327310
TCT-PFSP,VFR,255.txt,9182450
TCT-PFSP,VFR,256.txt,9136630
TCT-PFSP,VFR,257.txt,9246020
TCT-PFSP,VFR,258.txt,9122770
TCT-PFSP,VFR,259.txt,9294780
TCT-PFSP,VFR,260.txt,9202230
TCT-PFSP,VFR,261.txt,10235100
TCT-PFSP,VFR,262.txt,10254600
TCT-PFSP,VFR,263.txt,10319700
TCT-PFSP,VFR,264.txt,10269700
TCT-PFSP,VFR,265.txt,10264000
TCT-PFSP,VFR,266.txt,10321300
TCT-PFSP,VFR,267.txt,10337700
TCT-PFSP,VFR,268.txt,10185000
TCT-PFSP,VFR,269.txt,10268900
TCT-PFSP,VFR,270.txt,10259100
TCT-PFSP,VFR,271.txt,11199300
TCT-PFSP,VFR,272.txt,11031600
TCT-PFSP,VFR,273.txt,11068300
TCT-PFSP,VFR,274.txt,10924000
TCT-PFSP,VFR,275.txt,10931800
TCT-PFSP,VFR,276.txt,11254500
TCT-PFSP,VFR,277.txt,11104100
TCT-PFSP,VFR,278.txt,10987800
TCT-PFSP,VFR,279.txt,11034700
TCT-PFSP,VFR,280.txt,10951300
TCT-PFSP,VFR,281.txt,12784000
TCT-PFSP,VFR,282.txt,12763900
TCT-PFSP,VFR,283.txt,12675300
TCT-PFSP,VFR,284.txt,12753200
TCT-PFSP,VFR,285.txt,12718400
TCT-PFSP,VFR,286.txt,12828000
TCT-PFSP,VFR,287.txt,12700500
TCT-PFSP,VFR,288.txt,12716400
TCT-PFSP,VFR,289.txt,12847200
TCT-PFSP,VFR,290.txt,12863900
TCT-PFSP,VFR,291.txt,14148000
TCT-PFSP,VFR,292.txt,14114000
TCT-PFSP,VFR,293.txt,14049200
TCT-PFSP,VFR,294.txt,14173300
TCT-PFSP,VFR,295.txt,14169200
TCT-PFSP,VFR,296.txt,14166200
TCT-PFSP,VFR,297.txt,14223900
TCT-PFSP,VFR,298.txt,14143400
TCT-PFSP,VFR,299.txt,14096200
TCT-PFSP,VFR,300.txt,14198700
TCT-PFSP,VFR,301.txt,14939200
TCT-PFSP,VFR,302.txt,14809600
TCT-PFSP,VFR,303.txt,14991600
TCT-PFSP,VFR,304.txt,14868300
TCT-PFSP,VFR,305.txt,15037800
TCT-PFSP,VFR,306.txt,14941400
TCT-PFSP,VFR,307.txt,14953000
TCT-PFSP,VFR,308.txt,15006500
TCT-PFSP,VFR,309.txt,14899600
TCT-PFSP,VFR,310.txt,14856300
TCT-PFSP,VFR,311.txt,17111700
TCT-PFSP,VFR,312.txt,17031500
TCT-PFSP,VFR,313.txt,17025900
TCT-PFSP,VFR,314.txt,17039900
TCT-PFSP,VFR,315.txt,16894800
TCT-PFSP,VFR,316.txt,17001500
TCT-PFSP,VFR,317.txt,17034800
TCT-PFSP,VFR,318.txt,17101800
TCT-PFSP,VFR,319.txt,16989000
TCT-PFSP,VFR,320.txt,17107800
TCT-PFSP,VFR,321.txt,18768300
TCT-PFSP,VFR,322.txt,18553700
TCT-PFSP,VFR,323.txt,18529600
TCT-PFSP,VFR,324.txt,18677200
TCT-PFSP,VFR,325.txt,18611000
TCT-PFSP,VFR,326.txt,18664100
TCT-PFSP,VFR,327.txt,18559300
TCT-PFSP,VFR,328.txt,18684200
TCT-PFSP,VFR,329.txt,18503900
TCT-PFSP,VFR,330.txt,18587200
TCT-PFSP,VFR,331.txt,19379400
TCT-PFSP,VFR,332.txt,19269700
TCT-PFSP,VFR,333.txt,19165400
TCT-PFSP,VFR,334.txt,19061900
TCT-PFSP,VFR,335.txt,19387500
TCT-PFSP,VFR,336.txt,19333900
TCT-PFSP,VFR,337.txt,19202700
TCT-PFSP,VFR,338.txt,18932500
TCT-PFSP,VFR,339.txt,19060000
TCT-PFSP,VFR,340.txt,19309600
TCT-PFSP,VFR,341.txt,21754500
TCT-PFSP,VFR,342.txt,21806400
TCT-PFSP,VFR,343.txt,21728900
TCT-PFSP,VFR,344.txt,21752800
TCT-PFSP,VFR,345.txt,21847300
TCT-PFSP,VFR,346.txt,21891400
TCT-PFSP,VFR,347.txt,21867600
TCT-PFSP,VFR,348.txt,21817300
TCT-PFSP,VFR,349.txt,21795200
TCT-PFSP,VFR,350.txt,21634900
TCT-PFSP,VFR,351.txt,23764000
TCT-PFSP,VFR,352.txt,23634700
TCT-PFSP,VFR,353.txt,23756300
TCT-PFSP,VFR,354.txt,23653400
TCT-PFSP,VFR,355.txt,23602100
TCT-PFSP,VFR,356.txt,23767700
TCT-PFSP,VFR,357.txt,23776400
TCT-PFSP,VFR,358.txt,23670400
TCT-PFSP,VFR,359.txt,23866100
TCT-PFSP,VFR,360.txt,23764800
SDST-PFSP,Ruben,1.txt,1330
SDST-PFSP,Ruben,2.txt,1401
SDST-PFSP,Ruben,3.txt,1161
SDST-PFSP,Ruben,4.txt,1370
SDST-PFSP,Ruben,5.txt,1303
SDST-PFSP,Ruben,6.txt,1269
SDST-PFSP,Ruben,7.txt,1294
SDST-PFSP,Ruben,8.txt,1282
SDST-PFSP,Ruben,9.txt,1313
SDST-PFSP,Ruben,10.txt,1178
SDST-PFSP,Ruben,11.txt,1677
SDST-PFSP,Ruben,12.txt,1751
SDST-PFSP,Ruben,13.txt,1588
SDST-PFSP,Ruben,14.txt,1465
SDST-PFSP,Ruben,15.txt,1510
SDST-PFSP,Ruben,16.txt,1487
SDST-PFSP,Ruben,17.txt,1573
SDST-PFSP,Ruben,18.txt,1630
SDST-PFSP,Ruben,19.txt,1676
SDST-PFSP,Ruben,20.txt,1688
SDST-PFSP,Ruben,21.txt,2391
SDST-PFSP,Ruben,22.txt,2193
SDST-PFSP,Ruben,23.txt,2414
SDST-PFSP,Ruben,24.txt,2315
SDST-PFSP,Ruben,25.txt,2386
SDST-PFSP,Ruben,26.txt,2321
SDST-PFSP,Ruben,27.txt,2360
SDST-PFSP,Ruben,28.txt,2296
SDST-PFSP,Ruben,29.txt,2335
SDST-PFSP,Ruben,30.txt,2267
SDST-PFSP,Ruben,31.txt,2814
SDST-PFSP,Ruben,32.txt,2946
SDST-PFSP,Ruben,33.txt,2734
SDST-PFSP,Ruben,34.txt,2883
SDST-PFSP,Ruben,35.txt,2952
SDST-PFSP,Ruben,36.txt,2945
SDST-PFSP,Ruben,37.txt,2848
SDST-PFSP,Ruben,38.txt,2809
SDST-PFSP,Ruben,39.txt,2673
SDST-PFSP,Ruben,40.txt,2867
SDST-PFSP,Ruben,41.txt,3210
SDST-PFSP,Ruben,42.txt,3080
SDST-PFSP,Ruben,43.txt,3060
SDST-PFSP,Ruben,44.txt,3227
SDST-PFSP,Ruben,45.txt,3200
SDST-PFSP,Ruben,46.txt,3196
SDST-PFSP,Ruben,47.txt,3285
SDST-PFSP,Ruben,48.txt,3222
SDST-PFSP,Ruben,49.txt,3093
SDST-PFSP,Ruben,50.txt,3272
SDST-PFSP,Ruben,51.txt,4108
SDST-PFSP,Ruben,52.txt,3942
SDST-PFSP,Ruben,53.txt,3895
SDST-PFSP,Ruben,54.txt,3973
SDST-PFSP,Ruben,55.txt,3867
SDST-PFSP,Ruben,56.txt,3930
SDST-PFSP,Ruben,57.txt,3966
SDST-PFSP,Ruben,58.txt,3964
SDST-PFSP,Ruben,59.txt,3996
SDST-PFSP,Ruben,60.txt,4008
SDST-PFSP,Ruben,61.txt,5647
SDST-PFSP,Ruben,62.txt,5465
SDST-PFSP,Ruben,63.txt,5406
SDST-PFSP,Ruben,64.txt,5213
SDST-PFSP,Ruben,65.txt,5466
SDST-PFSP,Ruben,66.txt,5312
SDST-PFSP,Ruben,67.txt,5459
SDST-PFSP,Ruben,68.txt,5316
SDST-PFSP,Ruben,69.txt,5641
SDST-PFSP,Ruben,70.txt,5537
SDST-PFSP,Ruben,71.txt,6084
SDST-PFSP,Ruben,72.txt,5683
SDST-PFSP,Ruben,73.txt,5931
SDST-PFSP,Ruben,74.txt,6182
SDST-PFSP,Ruben,75.txt,5842
SDST-PFSP,Ruben,76.txt,5607
SDST-PFSP,Ruben,77.txt,5884
SDST-PFSP,Ruben,78.txt,5958
SDST-PFSP,Ruben,79.txt,6177
SDST-PFSP,Ruben,80.txt,6081
SDST-PFSP,Ruben,81.txt,6744
SDST-PFSP,Ruben,82.txt,6701
SDST-PFSP,Ruben,83.txt,6770
SDST-PFSP,Ruben,84.txt,6734
SDST-PFSP,Ruben,85.txt,6785
SDST-PFSP,Ruben,86.txt,6867
SDST-PFSP,Ruben,87.txt,6779
SDST-PFSP,Ruben,88.txt,6954
SDST-PFSP,Ruben,89.txt,6808
SDST-PFSP,Ruben,90.txt,6870
SDST-PFSP,Ruben,91.txt,11354
SDST-PFSP,Ruben,92.txt,11226
SDST-PFSP,Ruben,93.txt,11521
SDST-PFSP,Ruben,94.txt,11294
SDST-PFSP,Ruben,95.txt,11207
SDST-PFSP,Ruben,96.txt,10974
SDST-PFSP,Ruben,97.txt,11423
SDST-PFSP,Ruben,98.txt,11362
SDST-PFSP,Ruben,99.txt,11098
SDST-PFSP,Ruben,100.txt,11284
SDST-PFSP,Ruben,101.txt,12168
SDST-PFSP,Ruben,102.txt,12278
SDST-PFSP,Ruben,103.txt,12337
SDST-PFSP,Ruben,104.txt,12300
SDST-PFSP,Ruben,105.txt,12196
SDST-PFSP,Ruben,106.txt,12220
SDST-PFSP,Ruben,107.txt,12329
SDST-PFSP,Ruben,108.txt,12362
SDST-PFSP,Ruben,109.txt,12228
SDST-PFSP,Ruben,110.txt,12330
SDST-PFSP,Ruben,111.txt,28491
SDST-PFSP,Ruben,112.txt,28940
SDST-PFSP,Ruben,113.txt,28695
SDST-PFSP,Ruben,114.txt,28719
SDST-PFSP,Ruben,115.txt,28596
SDST-PFSP,Ruben,116.txt,28756
SDST-PFSP,Ruben,117.txt,28516
SDST-PFSP,Ruben,118.txt,28884
SDST-PFSP,Ruben,119.txt,28398
SDST-PFSP,Ruben,120.txt,28737
SDST-PFSP,Ruben,121.txt,1567
SDST-PFSP,Ruben,122.txt,1580
SDST-PFSP,Ruben,123.txt,1446
SDST-PFSP,Ruben,124.txt,1644
SDST-PFSP,Ruben,125.txt,1526
SDST-PFSP,Ruben,126.txt,1510
SDST-PFSP,Ruben,127.txt,1531
SDST-PFSP,Ruben,128.txt,1554
SDST-PFSP,Ruben,129.txt,1585
SDST-PFSP,Ruben,130.txt,1426
SDST-PFSP,Ruben,131.txt,2009
SDST-PFSP,Ruben,132.txt,2065
SDST-PFSP,Ruben,133.txt,1897
SDST-PFSP,Ruben,134.txt,1794
SDST-PFSP,Ruben,135.txt,1842
SDST-PFSP,Ruben,136.txt,1816
SDST-PFSP,Ruben,137.txt,1858
SDST-PFSP,Ruben,138.txt,1962
SDST-PFSP,Ruben,139.txt,1985
SDST-PFSP,Ruben,140.txt,2013
SDST-PFSP,Ruben,141.txt,2754
SDST-PFSP,Ruben,142.txt,2565
SDST-PFSP,Ruben,143.txt,2748
SDST-PFSP,Ruben,144.txt,2658
SDST-PFSP,Ruben,145.txt,2760
SDST-PFSP,Ruben,146.txt,2686
SDST-PFSP,Ruben,147.txt,2712
SDST-PFSP,Ruben,148.txt,2668
SDST-PFSP,Ruben,149.txt,2701
SDST-PFSP,Ruben,150.txt,2635
SDST-PFSP,Ruben,151.txt,3250
SDST-PFSP,Ruben,152.txt,3429
SDST-PFSP,Ruben,153.txt,3245
SDST-PFSP,Ruben,154.txt,3391
SDST-PFSP,Ruben,155.txt,3400
SDST-PFSP,Ruben,156.txt,3429
SDST-PFSP,Ruben,157.txt,3338
SDST-PFSP,Ruben,158.txt,3306
SDST-PFSP,Ruben,159.txt,3174
SDST-PFSP,Ruben,160.txt,3350
SDST-PFSP,Ruben,161.txt,3923
SDST-PFSP,Ruben,162.txt,3807
SDST-PFSP,Ruben,163.txt,3796
SDST-PFSP,Ruben,164.txt,3956
SDST-PFSP,Ruben,165.txt,3939
SDST-PFSP,Ruben,166.txt,3926
SDST-PFSP,Ruben,167.txt,3986
SDST-PFSP,Ruben,168.txt,3950
SDST-PFSP,Ruben,169.txt,3829
SDST-PFSP,Ruben,170.txt,3983
SDST-PFSP,Ruben,171.txt,4980
SDST-PFSP,Ruben,172.txt,4812
SDST-PFSP,Ruben,173.txt,4781
SDST-PFSP,Ruben,174.txt,4866
SDST-PFSP,Ruben,175.txt,4769
SDST-PFSP,Ruben,176.txt,4791
SDST-PFSP,Ruben,177.txt,4832
SDST-PFSP,Ruben,178.txt,4831
SDST-PFSP,Ruben,179.txt,4864
SDST-PFSP,Ruben,180.txt,4891
SDST-PFSP,Ruben,181.txt,6542
SDST-PFSP,Ruben,182.txt,6389
SDST-PFSP,Ruben,183.txt,6333
SDST-PFSP,Ruben,184.txt,6182
SDST-PFSP,Ruben,185.txt,6417
SDST-PFSP,Ruben,186.txt,6270
SDST-PFSP,Ruben,187.txt,6390
SDST-PFSP,Ruben,188.txt,6199
SDST-PFSP,Ruben,189.txt,6576
SDST-PFSP,Ruben,190.txt,6492
SDST-PFSP,Ruben,191.txt,7450
SDST-PFSP,Ruben,192.txt,7033
SDST-PFSP,Ruben,193.txt,7262
SDST-PFSP,Ruben,194.txt,7549
SDST-PFSP,Ruben,195.txt,7240
SDST-PFSP,Ruben,196.txt,6964
SDST-PFSP,Ruben,197.txt,7126
SDST-PFSP,Ruben,198.txt,7290
SDST-PFSP,Ruben,199.txt,7452
SDST-PFSP,Ruben,200.txt,7364
SDST-PFSP,Ruben,201.txt,8437
SDST-PFSP,Ruben,202.txt,8387
SDST-PFSP,Ruben,203.txt,8422
SDST-PFSP,Ruben,204.txt,8389
SDST-PFSP,Ruben,205.txt,8471
SDST-PFSP,Ruben,206.txt,8548
SDST-PFSP,Ruben,207.txt,8482
SDST-PFSP,Ruben,208.txt,8662
SDST-PFSP,Ruben,209.txt,8473
SDST-PFSP,Ruben,210.txt,8519
SDST-PFSP,Ruben,211.txt,14005
SDST-PFSP,Ruben,212.txt,13902
SDST-PFSP,Ruben,213.txt,14087
SDST-PFSP,Ruben,214.txt,13873
SDST-PFSP,Ruben,215.txt,13849
SDST-PFSP,Ruben,216.txt,13653
SDST-PFSP,Ruben,217.txt,14115
SDST-PFSP,Ruben,218.txt,14018
SDST-PFSP,Ruben,219.txt,13857
SDST-PFSP,Ruben,220.txt,13894
SDST-PFSP,Ruben,221.txt,15450
SDST-PFSP,Ruben,222.txt,15644
SDST-PFSP,Ruben,223.txt,15689
SDST-PFSP,Ruben,224.txt,15627
SDST-PFSP,Ruben,225.txt,15470
SDST-PFSP,Ruben,226.txt,15514
SDST-PFSP,Ruben,227.txt,15669
SDST-PFSP,Ruben,228.txt,15645
SDST-PFSP,Ruben,229.txt,15544
SDST-PFSP,Ruben,230.txt,15694
SDST-PFSP,Ruben,231.txt,36729
SDST-PFSP,Ruben,232.txt,37113
SDST-PFSP,Ruben,233.txt,36854
SDST-PFSP,Ruben,234.txt,36904
SDST-PFSP,Ruben,235.txt,36793
SDST-PFSP,Ruben,236.txt,37006
SDST-PFSP,Ruben,237.txt,36674
SDST-PFSP,Ruben,238.txt,36942
SDST-PFSP,Ruben,239.txt,36575
SDST-PFSP,Ruben,240.txt,36843
SDST-PFSP,Ruben,241.txt,1891
SDST-PFSP,Ruben,242.txt,1881
SDST-PFSP,Ruben,243.txt,1758
SDST-PFSP,Ruben,244.txt,1973
SDST-PFSP,Ruben,245.txt,1813
SDST-PFSP,Ruben,246.txt,1824
SDST-PFSP,Ruben,247.txt,1855
SDST-PFSP,Ruben,248.txt,1894
SDST-PFSP,Ruben,249.txt,1879
SDST-PFSP,Ruben,250.txt,1732
SDST-PFSP,Ruben,251.txt,2444
SDST-PFSP,Ruben,252.txt,2458
SDST-PFSP,Ruben,253.txt,2303
SDST-PFSP,Ruben,254.txt,2212
SDST-PFSP,Ruben,255.txt,2282
SDST-PFSP,Ruben,256.txt,2231
SDST-PFSP,Ruben,257.txt,2282
SDST-PFSP,Ruben,258.txt,2381
SDST-PFSP,Ruben,259.txt,2376
SDST-PFSP,Ruben,260.txt,2443
SDST-PFSP,Ruben,261.txt,3244
SDST-PFSP,Ruben,262.txt,3047
SDST-PFSP,Ruben,263.txt,3207
SDST-PFSP,Ruben,264.txt,3164
SDST-PFSP,Ruben,265.txt,3242
SDST-PFSP,Ruben,266.txt,3168
SDST-PFSP,Ruben,267.txt,3191
SDST-PFSP,Ruben,268.txt,3165
SDST-PFSP,Ruben,269.txt,3192
SDST-PFSP,Ruben,270.txt,3111
SDST-PFSP,Ruben,271.txt,3893
SDST-PFSP,Ruben,272.txt,4056
SDST-PFSP,Ruben,273.txt,3900
SDST-PFSP,Ruben,274.txt,4020
SDST-PFSP,Ruben,275.txt,4014
SDST-PFSP,Ruben,276.txt,4073
SDST-PFSP,Ruben,277.txt,3999
SDST-PFSP,Ruben,278.txt,3966
SDST-PFSP,Ruben,279.txt,3808
SDST-PFSP,Ruben,280.txt,4022
SDST-PFSP,Ruben,281.txt,4812
SDST-PFSP,Ruben,282.txt,4714
SDST-PFSP,Ruben,283.txt,4705
SDST-PFSP,Ruben,284.txt,4830
SDST-PFSP,Ruben,285.txt,4812
SDST-PFSP,Ruben,286.txt,4816
SDST-PFSP,Ruben,287.txt,4898
SDST-PFSP,Ruben,288.txt,4849
SDST-PFSP,Ruben,289.txt,4723
SDST-PFSP,Ruben,290.txt,4880
SDST-PFSP,Ruben,291.txt,6074
SDST-PFSP,Ruben,292.txt,5910
SDST-PFSP,Ruben,293.txt,5908
SDST-PFSP,Ruben,294.txt,5997
SDST-PFSP,Ruben,295.txt,5927
SDST-PFSP,Ruben,296.txt,5920
SDST-PFSP,Ruben,297.txt,5958
SDST-PFSP,Ruben,298.txt,5939
SDST-PFSP,Ruben,299.txt,5948
SDST-PFSP,Ruben,300.txt,6026
SDST-PFSP,Ruben,301.txt,7714
SDST-PFSP,Ruben,302.txt,7610
SDST-PFSP,Ruben,303.txt,7539
SDST-PFSP,Ruben,304.txt,7421
SDST-PFSP,Ruben,305.txt,7620
SDST-PFSP,Ruben,306.txt,7468
SDST-PFSP,Ruben,307.txt,7611
SDST-PFSP,Ruben,308.txt,7424
SDST-PFSP,Ruben,309.txt,7773
SDST-PFSP,Ruben,310.txt,7735
SDST-PFSP,Ruben,311.txt,9201
SDST-PFSP,Ruben,312.txt,8794
SDST-PFSP,Ruben,313.txt,9004
SDST-PFSP,Ruben,314.txt,9276
SDST-PFSP,Ruben,315.txt,9002
SDST-PFSP,Ruben,316.txt,8689
SDST-PFSP,Ruben,317.txt,8858
SDST-PFSP,Ruben,318.txt,9028
SDST-PFSP,Ruben,319.txt,9133
SDST-PFSP,Ruben,320.txt,9114
SDST-PFSP,Ruben,321.txt,10578
SDST-PFSP,Ruben,322.txt,10535
SDST-PFSP,Ruben,323.txt,10552
SDST-PFSP,Ruben,324.txt,10479
SDST-PFSP,Ruben,325.txt,10539
SDST-PFSP,Ruben,326.txt,10679
