problem,instance,num_jobs,num_machines,num_modes,num_resources,num_tasks
FJSP,123.txt,20,10,915,10,200
FJSP,124.txt,20,10,897,10,200
FJSP,125.txt,20,10,881,10,200
FJSP,126.txt,20,10,930,10,200
FJSP,127.txt,30,10,1380,10,300
FJSP,128.txt,30,10,1362,10,300
FJSP,129.txt,30,10,1354,10,300
FJSP,13.txt,10,5,59,5,50
FJSP,130.txt,30,10,1387,10,300
FJSP,131.txt,30,10,1394,10,300
FJSP,132.txt,15,15,1507,15,225
FJSP,133.txt,15,15,1492,15,225
FJSP,134.txt,15,15,1479,15,225
FJSP,135.txt,15,15,1470,15,225
FJSP,136.txt,15,15,1458,15,225
FJSP,137.txt,6,6,103,6,36
FJSP,138.txt,10,10,448,10,100
FJSP,139.txt,20,5,262,5,100
FJSP,14.txt,10,5,59,5,50
FJSP,140.txt,10,11,110,11,100
FJSP,141.txt,10,12,120,12,100
FJSP,142.txt,10,11,110,11,100
FJSP,143.txt,10,12,120,12,100
FJSP,144.txt,10,13,130,13,100
FJSP,145.txt,10,12,120,12,100
FJSP,146.txt,10,13,130,13,100
FJSP,147.txt,15,11,165,11,150
FJSP,148.txt,15,12,180,12,150
FJSP,149.txt,15,11,165,11,150
FJSP,15.txt,10,5,60,5,50
FJSP,150.txt,15,12,180,12,150
FJSP,151.txt,15,13,195,13,150
FJSP,152.txt,15,12,180,12,150
FJSP,153.txt,15,13,195,13,150
FJSP,154.txt,15,16,240,16,225
FJSP,155.txt,15,17,255,17,225
FJSP,156.txt,15,16,240,16,225
FJSP,157.txt,15,17,255,17,225
FJSP,158.txt,15,18,270,18,225
FJSP,159.txt,15,17,255,17,225
FJSP,16.txt,15,5,86,5,75
FJSP,160.txt,15,18,270,18,225
FJSP,161.txt,10,5,221,5,196
FJSP,162.txt,10,5,332,5,196
FJSP,163.txt,10,5,501,5,196
FJSP,164.txt,10,5,221,5,196
FJSP,165.txt,10,5,332,5,196
FJSP,166.txt,10,5,501,5,196
FJSP,167.txt,15,8,364,8,293
FJSP,168.txt,15,8,708,8,293
FJSP,169.txt,15,8,1182,8,293
FJSP,17.txt,15,5,86,5,75
FJSP,170.txt,15,8,364,8,293
FJSP,171.txt,15,8,708,8,293
FJSP,172.txt,15,8,1182,8,293
FJSP,173.txt,20,10,518,10,387
FJSP,174.txt,20,10,1156,10,387
FJSP,175.txt,20,10,1941,10,387
FJSP,176.txt,20,10,518,10,387
FJSP,177.txt,20,10,1156,10,387
FJSP,178.txt,20,10,1941,10,387
FJSP,179.txt,4,5,60,5,12
FJSP,18.txt,15,5,86,5,75
FJSP,180.txt,8,8,175,8,27
FJSP,181.txt,10,7,203,7,29
FJSP,182.txt,10,10,300,10,30
FJSP,183.txt,15,10,560,10,56
FJSP,184.txt,5,6,33,6,15
FJSP,185.txt,5,7,39,7,15
FJSP,186.txt,6,7,48,7,18
FJSP,187.txt,7,7,56,7,21
FJSP,188.txt,7,7,55,7,21
FJSP,189.txt,8,7,62,7,24
FJSP,19.txt,15,5,86,5,75
FJSP,190.txt,8,7,78,7,32
FJSP,191.txt,9,8,86,8,36
FJSP,192.txt,11,8,103,8,44
FJSP,193.txt,12,8,112,8,48
FJSP,194.txt,30,10,620,10,205
FJSP,195.txt,30,10,636,10,205
FJSP,196.txt,30,10,1101,10,215
FJSP,197.txt,30,10,1009,10,209
FJSP,198.txt,30,10,1390,10,457
FJSP,199.txt,30,10,1380,10,437
FJSP,2.txt,10,6,238,6,58
FJSP,20.txt,15,5,87,5,75
FJSP,200.txt,30,10,2274,10,439
FJSP,201.txt,30,10,2194,10,446
FJSP,202.txt,30,15,932,15,204
FJSP,203.txt,30,15,906,15,198
FJSP,204.txt,30,15,1527,15,202
FJSP,205.txt,30,15,1523,15,202
FJSP,206.txt,30,15,1817,15,405
FJSP,207.txt,30,15,2022,15,442
FJSP,208.txt,30,15,3436,15,458
FJSP,209.txt,30,15,3378,15,450
FJSP,21.txt,20,5,113,5,100
FJSP,210.txt,30,20,1232,20,214
FJSP,211.txt,30,20,1301,20,220
FJSP,212.txt,30,20,2142,20,216
FJSP,213.txt,30,20,2087,20,206
FJSP,214.txt,30,20,2735,20,457
FJSP,215.txt,30,20,2876,20,467
FJSP,216.txt,30,20,4195,20,420
FJSP,217.txt,30,20,4271,20,418
FJSP,218.txt,50,10,1073,10,347
FJSP,219.txt,50,10,1096,10,344
FJSP,22.txt,20,5,114,5,100
FJSP,220.txt,50,10,1763,10,348
FJSP,221.txt,50,10,1732,10,343
FJSP,222.txt,50,10,2227,10,715
FJSP,223.txt,50,10,2377,10,745
FJSP,224.txt,50,10,3580,10,714
FJSP,225.txt,50,10,3593,10,732
FJSP,226.txt,50,15,1518,15,336
FJSP,227.txt,50,15,1614,15,360
FJSP,228.txt,50,15,2751,15,365
FJSP,229.txt,50,15,2695,15,356
FJSP,23.txt,20,5,114,5,100
FJSP,230.txt,50,15,3199,15,699
FJSP,231.txt,50,15,3261,15,725
FJSP,232.txt,50,15,5351,15,716
FJSP,233.txt,50,15,5321,15,704
FJSP,234.txt,50,20,2135,20,347
FJSP,235.txt,50,20,1992,20,330
FJSP,236.txt,50,20,3481,20,344
FJSP,237.txt,50,20,3552,20,350
FJSP,238.txt,50,20,4462,20,737
FJSP,239.txt,50,20,4384,20,736
FJSP,24.txt,20,5,113,5,100
FJSP,240.txt,50,20,7268,20,722
FJSP,241.txt,50,20,6878,20,681
FJSP,242.txt,70,10,1528,10,507
FJSP,243.txt,70,10,1525,10,494
FJSP,244.txt,70,10,2242,10,472
FJSP,245.txt,70,10,2497,10,501
FJSP,246.txt,70,10,3066,10,1014
FJSP,247.txt,70,10,2960,10,979
FJSP,248.txt,70,10,5152,10,1015
FJSP,249.txt,70,10,5113,10,1018
FJSP,25.txt,20,5,113,5,100
FJSP,250.txt,70,15,2137,15,477
FJSP,251.txt,70,15,2161,15,479
FJSP,252.txt,70,15,3736,15,495
FJSP,253.txt,70,15,3978,15,521
FJSP,254.txt,70,15,4557,15,1033
FJSP,255.txt,70,15,4683,15,1023
FJSP,256.txt,70,15,7384,15,984
FJSP,257.txt,70,15,7492,15,1000
FJSP,258.txt,70,20,2940,20,481
FJSP,259.txt,70,20,3023,20,502
FJSP,26.txt,10,10,113,10,100
FJSP,260.txt,70,20,4843,20,481
FJSP,261.txt,70,20,5093,20,495
FJSP,262.txt,70,20,6240,20,1050
FJSP,263.txt,70,20,5884,20,976
FJSP,264.txt,70,20,9860,20,985
FJSP,265.txt,70,20,9803,20,979
FJSP,266.txt,100,10,2271,10,724
FJSP,267.txt,100,10,2143,10,698
FJSP,268.txt,100,10,3484,10,703
FJSP,269.txt,100,10,3554,10,705
FJSP,27.txt,10,10,113,10,100
FJSP,270.txt,100,10,4378,10,1406
FJSP,271.txt,100,10,4428,10,1394
FJSP,272.txt,100,10,7320,10,1477
FJSP,273.txt,100,10,7150,10,1437
FJSP,274.txt,100,15,3126,15,694
FJSP,275.txt,100,15,2956,15,675
FJSP,276.txt,100,15,5274,15,708
FJSP,277.txt,100,15,5302,15,706
FJSP,278.txt,100,15,6431,15,1427
FJSP,279.txt,100,15,6483,15,1421
FJSP,28.txt,10,10,113,10,100
FJSP,280.txt,100,15,10996,15,1471
FJSP,281.txt,100,15,10525,15,1401
FJSP,282.txt,100,20,4190,20,695
FJSP,283.txt,100,20,3948,20,666
FJSP,284.txt,100,20,7047,20,708
FJSP,285.txt,100,20,6899,20,688
FJSP,286.txt,100,20,8575,20,1423
FJSP,287.txt,100,20,8685,20,1421
FJSP,288.txt,100,20,14401,20,1444
FJSP,289.txt,100,20,14223,20,1422
FJSP,29.txt,10,10,113,10,100
FJSP,3.txt,15,8,451,8,150
FJSP,30.txt,10,10,113,10,100
FJSP,31.txt,15,10,173,10,150
FJSP,32.txt,15,10,173,10,150
FJSP,33.txt,15,10,171,10,150
FJSP,34.txt,15,10,174,10,150
FJSP,35.txt,15,10,174,10,150
FJSP,36.txt,20,10,227,10,200
FJSP,37.txt,20,10,227,10,200
FJSP,38.txt,20,10,226,10,200
FJSP,39.txt,20,10,227,10,200
FJSP,4.txt,15,8,172,8,90
FJSP,40.txt,20,10,227,10,200
FJSP,41.txt,30,10,341,10,300
FJSP,42.txt,30,10,341,10,300
FJSP,43.txt,30,10,339,10,300
FJSP,44.txt,30,10,339,10,300
FJSP,45.txt,30,10,339,10,300
FJSP,46.txt,15,15,258,15,225
FJSP,47.txt,15,15,258,15,225
FJSP,48.txt,15,15,257,15,225
FJSP,49.txt,15,15,257,15,225
FJSP,5.txt,15,4,181,4,106
FJSP,50.txt,15,15,258,15,225
FJSP,51.txt,6,6,42,6,36
FJSP,52.txt,10,10,113,10,100
FJSP,53.txt,20,5,113,5,100
FJSP,54.txt,10,5,96,5,50
FJSP,55.txt,10,5,94,5,50
FJSP,56.txt,10,5,99,5,50
FJSP,57.txt,10,5,101,5,50
FJSP,58.txt,10,5,103,5,50
FJSP,59.txt,15,5,141,5,75
FJSP,6.txt,10,10,490,10,150
FJSP,60.txt,15,5,147,5,75
FJSP,61.txt,15,5,145,5,75
FJSP,62.txt,15,5,144,5,75
FJSP,63.txt,15,5,147,5,75
FJSP,64.txt,20,5,203,5,100
FJSP,65.txt,20,5,199,5,100
FJSP,66.txt,20,5,198,5,100
FJSP,67.txt,20,5,197,5,100
FJSP,68.txt,20,5,198,5,100
FJSP,69.txt,10,10,201,10,100
FJSP,7.txt,20,5,283,5,100
FJSP,70.txt,10,10,193,10,100
FJSP,71.txt,10,10,199,10,100
FJSP,72.txt,10,10,196,10,100
FJSP,73.txt,10,10,199,10,100
FJSP,74.txt,15,10,301,10,150
FJSP,75.txt,15,10,306,10,150
FJSP,76.txt,15,10,306,10,150
FJSP,77.txt,15,10,297,10,150
FJSP,78.txt,15,10,302,10,150
FJSP,79.txt,20,10,391,10,200
FJSP,8.txt,20,10,322,10,225
FJSP,80.txt,20,10,392,10,200
FJSP,81.txt,20,10,402,10,200
FJSP,82.txt,20,10,399,10,200
FJSP,83.txt,20,10,392,10,200
FJSP,84.txt,30,10,576,10,300
FJSP,85.txt,30,10,585,10,300
FJSP,86.txt,30,10,581,10,300
FJSP,87.txt,30,10,584,10,300
FJSP,88.txt,30,10,592,10,300
FJSP,89.txt,15,15,439,15,225
FJSP,9.txt,20,10,606,10,240
FJSP,90.txt,15,15,437,15,225
FJSP,91.txt,15,15,444,15,225
FJSP,92.txt,15,15,436,15,225
FJSP,93.txt,15,15,441,15,225
FJSP,94.txt,6,6,74,6,36
FJSP,95.txt,10,10,196,10,100
FJSP,96.txt,20,5,194,5,100
FJSP,97.txt,10,5,142,5,50
FJSP,98.txt,10,5,134,5,50
FJSP,99.txt,10,5,128,5,50
HFSP,0.txt,6,6,36,6,18
HFSP,1.txt,50,15,750,15,250
HFSP,10.txt,50,15,750,15,250
HFSP,100.txt,50,25,1250,25,250
HFSP,1000.txt,150,50,7500,50,1500
HFSP,1001.txt,150,50,7500,50,1500
HFSP,1002.txt,150,50,7500,50,1500
HFSP,1003.txt,150,50,7500,50,1500
HFSP,1004.txt,150,50,7500,50,1500
HFSP,1005.txt,150,50,7500,50,1500
HFSP,1006.txt,150,50,7500,50,1500
HFSP,1007.txt,150,50,7500,50,1500
HFSP,1008.txt,150,50,7500,50,1500
HFSP,1009.txt,150,50,7500,50,1500
HFSP,101.txt,50,25,1250,25,250
HFSP,1010.txt,150,50,7500,50,1500
HFSP,1011.txt,150,50,7500,50,1500
HFSP,1012.txt,150,50,7500,50,1500
HFSP,1013.txt,150,50,7500,50,1500
HFSP,1014.txt,150,50,7500,50,1500
HFSP,1015.txt,150,50,7500,50,1500
HFSP,1016.txt,150,50,7500,50,1500
HFSP,1017.txt,150,50,7500,50,1500
HFSP,1018.txt,150,50,7500,50,1500
HFSP,1019.txt,150,50,7500,50,1500
HFSP,102.txt,50,25,1250,25,250
HFSP,1020.txt,150,50,7500,50,1500
HFSP,1021.txt,150,50,7500,50,1500
HFSP,1022.txt,150,50,7500,50,1500
HFSP,1023.txt,150,50,7500,50,1500
HFSP,1024.txt,150,50,7500,50,1500
HFSP,1025.txt,150,50,7500,50,1500
HFSP,1026.txt,150,50,7500,50,1500
HFSP,1027.txt,150,50,7500,50,1500
HFSP,1028.txt,150,50,7500,50,1500
HFSP,1029.txt,150,50,7500,50,1500
HFSP,103.txt,50,25,1250,25,250
HFSP,1030.txt,150,50,7500,50,1500
HFSP,1031.txt,150,50,7500,50,1500
HFSP,1032.txt,150,50,7500,50,1500
HFSP,1033.txt,150,50,7500,50,1500
HFSP,1034.txt,150,50,7500,50,1500
HFSP,1035.txt,150,50,7500,50,1500
HFSP,1036.txt,150,50,7500,50,1500
HFSP,1037.txt,150,50,7500,50,1500
HFSP,1038.txt,150,50,7500,50,1500
HFSP,1039.txt,150,50,7500,50,1500
HFSP,104.txt,50,25,1250,25,250
HFSP,1040.txt,150,50,7500,50,1500
HFSP,1041.txt,150,50,7500,50,1500
HFSP,1042.txt,150,50,7500,50,1500
HFSP,1043.txt,150,50,7500,50,1500
HFSP,1044.txt,150,50,7500,50,1500
HFSP,1045.txt,150,50,7500,50,1500
HFSP,1046.txt,150,50,7500,50,1500
HFSP,1047.txt,150,50,7500,50,1500
HFSP,1048.txt,150,50,7500,50,1500
HFSP,1049.txt,150,50,7500,50,1500
HFSP,105.txt,50,25,1250,25,250
HFSP,1050.txt,150,50,7500,50,1500
HFSP,1051.txt,150,50,7500,50,1500
HFSP,1052.txt,150,50,7500,50,1500
HFSP,1053.txt,150,50,7500,50,1500
HFSP,1054.txt,150,50,7500,50,1500
HFSP,1055.txt,150,50,7500,50,1500
HFSP,1056.txt,150,50,7500,50,1500
HFSP,1057.txt,150,50,7500,50,1500
HFSP,1058.txt,150,50,7500,50,1500
HFSP,1059.txt,150,50,7500,50,1500
HFSP,106.txt,50,25,1250,25,250
HFSP,1060.txt,150,50,7500,50,1500
HFSP,1061.txt,150,50,7500,50,1500
HFSP,1062.txt,150,50,7500,50,1500
HFSP,1063.txt,150,50,7500,50,1500
HFSP,1064.txt,150,50,7500,50,1500
HFSP,1065.txt,150,50,7500,50,1500
HFSP,1066.txt,150,50,7500,50,1500
HFSP,1067.txt,150,50,7500,50,1500
HFSP,1068.txt,150,50,7500,50,1500
HFSP,1069.txt,150,50,7500,50,1500
HFSP,107.txt,50,25,1250,25,250
HFSP,1070.txt,150,50,7500,50,1500
HFSP,1071.txt,150,50,7500,50,1500
HFSP,1072.txt,150,50,7500,50,1500
HFSP,1073.txt,150,50,7500,50,1500
HFSP,1074.txt,150,50,7500,50,1500
HFSP,1075.txt,150,50,7500,50,1500
HFSP,1076.txt,150,50,7500,50,1500
HFSP,1077.txt,150,50,7500,50,1500
HFSP,1078.txt,150,50,7500,50,1500
HFSP,1079.txt,150,50,7500,50,1500
HFSP,108.txt,50,25,1250,25,250
HFSP,1080.txt,150,50,7500,50,1500
HFSP,1081.txt,200,15,3000,15,1000
HFSP,1082.txt,200,15,3000,15,1000
HFSP,1083.txt,200,15,3000,15,1000
HFSP,1084.txt,200,15,3000,15,1000
HFSP,1085.txt,200,15,3000,15,1000
HFSP,1086.txt,200,15,3000,15,1000
HFSP,1087.txt,200,15,3000,15,1000
HFSP,1088.txt,200,15,3000,15,1000
HFSP,1089.txt,200,15,3000,15,1000
HFSP,109.txt,50,25,1250,25,250
HFSP,1090.txt,200,15,3000,15,1000
HFSP,1091.txt,200,15,3000,15,1000
HFSP,1092.txt,200,15,3000,15,1000
HFSP,1093.txt,200,15,3000,15,1000
HFSP,1094.txt,200,15,3000,15,1000
HFSP,1095.txt,200,15,3000,15,1000
HFSP,1096.txt,200,15,3000,15,1000
HFSP,1097.txt,200,15,3000,15,1000
HFSP,1098.txt,200,15,3000,15,1000
HFSP,1099.txt,200,15,3000,15,1000
HFSP,11.txt,50,15,750,15,250
HFSP,110.txt,50,25,1250,25,250
HFSP,1100.txt,200,15,3000,15,1000
HFSP,1101.txt,200,15,3000,15,1000
HFSP,1102.txt,200,15,3000,15,1000
HFSP,1103.txt,200,15,3000,15,1000
HFSP,1104.txt,200,15,3000,15,1000
HFSP,1105.txt,200,15,3000,15,1000
HFSP,1106.txt,200,15,3000,15,1000
HFSP,1107.txt,200,15,3000,15,1000
HFSP,1108.txt,200,15,3000,15,1000
HFSP,1109.txt,200,15,3000,15,1000
HFSP,111.txt,50,25,1250,25,250
HFSP,1110.txt,200,15,3000,15,1000
HFSP,1111.txt,200,15,3000,15,1000
HFSP,1112.txt,200,15,3000,15,1000
HFSP,1113.txt,200,15,3000,15,1000
HFSP,1114.txt,200,15,3000,15,1000
HFSP,1115.txt,200,15,3000,15,1000
HFSP,1116.txt,200,15,3000,15,1000
HFSP,1117.txt,200,15,3000,15,1000
HFSP,1118.txt,200,15,3000,15,1000
HFSP,1119.txt,200,15,3000,15,1000
HFSP,112.txt,50,25,1250,25,250
HFSP,1120.txt,200,15,3000,15,1000
HFSP,1121.txt,200,15,3000,15,1000
HFSP,1122.txt,200,15,3000,15,1000
HFSP,1123.txt,200,15,3000,15,1000
HFSP,1124.txt,200,15,3000,15,1000
HFSP,1125.txt,200,15,3000,15,1000
HFSP,1126.txt,200,15,3000,15,1000
HFSP,1127.txt,200,15,3000,15,1000
HFSP,1128.txt,200,15,3000,15,1000
HFSP,1129.txt,200,15,3000,15,1000
HFSP,113.txt,50,25,1250,25,250
HFSP,1130.txt,200,15,3000,15,1000
HFSP,1131.txt,200,15,3000,15,1000
HFSP,1132.txt,200,15,3000,15,1000
HFSP,1133.txt,200,15,3000,15,1000
HFSP,1134.txt,200,15,3000,15,1000
HFSP,1135.txt,200,15,3000,15,1000
HFSP,1136.txt,200,15,3000,15,1000
HFSP,1137.txt,200,15,3000,15,1000
HFSP,1138.txt,200,15,3000,15,1000
HFSP,1139.txt,200,15,3000,15,1000
HFSP,114.txt,50,25,1250,25,250
HFSP,1140.txt,200,15,3000,15,1000
HFSP,1141.txt,200,15,3000,15,1000
HFSP,1142.txt,200,15,3000,15,1000
HFSP,1143.txt,200,15,3000,15,1000
HFSP,1144.txt,200,15,3000,15,1000
HFSP,1145.txt,200,15,3000,15,1000
HFSP,1146.txt,200,15,3000,15,1000
HFSP,1147.txt,200,15,3000,15,1000
HFSP,1148.txt,200,15,3000,15,1000
HFSP,1149.txt,200,15,3000,15,1000
HFSP,115.txt,50,25,1250,25,250
HFSP,1150.txt,200,15,3000,15,1000
HFSP,1151.txt,200,15,3000,15,1000
HFSP,1152.txt,200,15,3000,15,1000
HFSP,1153.txt,200,15,3000,15,1000
HFSP,1154.txt,200,15,3000,15,1000
HFSP,1155.txt,200,15,3000,15,1000
HFSP,1156.txt,200,15,3000,15,1000
HFSP,1157.txt,200,15,3000,15,1000
HFSP,1158.txt,200,15,3000,15,1000
HFSP,1159.txt,200,15,3000,15,1000
HFSP,116.txt,50,25,1250,25,250
HFSP,1160.txt,200,15,3000,15,1000
HFSP,1161.txt,200,15,3000,15,1000
HFSP,1162.txt,200,15,3000,15,1000
HFSP,1163.txt,200,15,3000,15,1000
HFSP,1164.txt,200,15,3000,15,1000
HFSP,1165.txt,200,15,3000,15,1000
HFSP,1166.txt,200,15,3000,15,1000
HFSP,1167.txt,200,15,3000,15,1000
HFSP,1168.txt,200,15,3000,15,1000
HFSP,1169.txt,200,15,3000,15,1000
HFSP,117.txt,50,25,1250,25,250
HFSP,1170.txt,200,15,3000,15,1000
HFSP,1171.txt,200,25,5000,25,1000
HFSP,1172.txt,200,25,5000,25,1000
HFSP,1173.txt,200,25,5000,25,1000
HFSP,1174.txt,200,25,5000,25,1000
HFSP,1175.txt,200,25,5000,25,1000
HFSP,1176.txt,200,25,5000,25,1000
HFSP,1177.txt,200,25,5000,25,1000
HFSP,1178.txt,200,25,5000,25,1000
HFSP,1179.txt,200,25,5000,25,1000
HFSP,118.txt,50,25,1250,25,250
HFSP,1180.txt,200,25,5000,25,1000
HFSP,1181.txt,200,25,5000,25,1000
HFSP,1182.txt,200,25,5000,25,1000
HFSP,1183.txt,200,25,5000,25,1000
HFSP,1184.txt,200,25,5000,25,1000
HFSP,1185.txt,200,25,5000,25,1000
HFSP,1186.txt,200,25,5000,25,1000
HFSP,1187.txt,200,25,5000,25,1000
HFSP,1188.txt,200,25,5000,25,1000
HFSP,1189.txt,200,25,5000,25,1000
HFSP,119.txt,50,25,1250,25,250
HFSP,1190.txt,200,25,5000,25,1000
HFSP,1191.txt,200,25,5000,25,1000
HFSP,1192.txt,200,25,5000,25,1000
HFSP,1193.txt,200,25,5000,25,1000
HFSP,1194.txt,200,25,5000,25,1000
HFSP,1195.txt,200,25,5000,25,1000
HFSP,1196.txt,200,25,5000,25,1000
HFSP,1197.txt,200,25,5000,25,1000
HFSP,1198.txt,200,25,5000,25,1000
HFSP,1199.txt,200,25,5000,25,1000
HFSP,12.txt,50,15,750,15,250
HFSP,120.txt,50,25,1250,25,250
HFSP,1200.txt,200,25,5000,25,1000
HFSP,1201.txt,200,25,5000,25,1000
HFSP,1202.txt,200,25,5000,25,1000
HFSP,1203.txt,200,25,5000,25,1000
HFSP,1204.txt,200,25,5000,25,1000
HFSP,1205.txt,200,25,5000,25,1000
HFSP,1206.txt,200,25,5000,25,1000
HFSP,1207.txt,200,25,5000,25,1000
HFSP,1208.txt,200,25,5000,25,1000
HFSP,1209.txt,200,25,5000,25,1000
HFSP,121.txt,50,25,1250,25,250
HFSP,1210.txt,200,25,5000,25,1000
HFSP,1211.txt,200,25,5000,25,1000
HFSP,1212.txt,200,25,5000,25,1000
HFSP,1213.txt,200,25,5000,25,1000
HFSP,1214.txt,200,25,5000,25,1000
HFSP,1215.txt,200,25,5000,25,1000
HFSP,1216.txt,200,25,5000,25,1000
HFSP,1217.txt,200,25,5000,25,1000
HFSP,1218.txt,200,25,5000,25,1000
HFSP,1219.txt,200,25,5000,25,1000
HFSP,122.txt,50,25,1250,25,250
HFSP,1220.txt,200,25,5000,25,1000
HFSP,1221.txt,200,25,5000,25,1000
HFSP,1222.txt,200,25,5000,25,1000
HFSP,1223.txt,200,25,5000,25,1000
HFSP,1224.txt,200,25,5000,25,1000
HFSP,1225.txt,200,25,5000,25,1000
HFSP,1226.txt,200,25,5000,25,1000
HFSP,1227.txt,200,25,5000,25,1000
HFSP,1228.txt,200,25,5000,25,1000
HFSP,1229.txt,200,25,5000,25,1000
HFSP,123.txt,50,25,1250,25,250
HFSP,1230.txt,200,25,5000,25,1000
HFSP,1231.txt,200,25,5000,25,1000
HFSP,1232.txt,200,25,5000,25,1000
HFSP,1233.txt,200,25,5000,25,1000
HFSP,1234.txt,200,25,5000,25,1000
HFSP,1235.txt,200,25,5000,25,1000
HFSP,1236.txt,200,25,5000,25,1000
HFSP,1237.txt,200,25,5000,25,1000
HFSP,1238.txt,200,25,5000,25,1000
HFSP,1239.txt,200,25,5000,25,1000
HFSP,124.txt,50,25,1250,25,250
HFSP,1240.txt,200,25,5000,25,1000
HFSP,1241.txt,200,25,5000,25,1000
HFSP,1242.txt,200,25,5000,25,1000
HFSP,1243.txt,200,25,5000,25,1000
HFSP,1244.txt,200,25,5000,25,1000
HFSP,1245.txt,200,25,5000,25,1000
HFSP,1246.txt,200,25,5000,25,1000
HFSP,1247.txt,200,25,5000,25,1000
HFSP,1248.txt,200,25,5000,25,1000
HFSP,1249.txt,200,25,5000,25,1000
HFSP,125.txt,50,25,1250,25,250
HFSP,1250.txt,200,25,5000,25,1000
HFSP,1251.txt,200,25,5000,25,1000
HFSP,1252.txt,200,25,5000,25,1000
HFSP,1253.txt,200,25,5000,25,1000
HFSP,1254.txt,200,25,5000,25,1000
HFSP,1255.txt,200,25,5000,25,1000
HFSP,1256.txt,200,25,5000,25,1000
HFSP,1257.txt,200,25,5000,25,1000
HFSP,1258.txt,200,25,5000,25,1000
HFSP,1259.txt,200,25,5000,25,1000
HFSP,126.txt,50,25,1250,25,250
HFSP,1260.txt,200,25,5000,25,1000
HFSP,1261.txt,200,30,6000,30,2000
HFSP,1262.txt,200,30,6000,30,2000
HFSP,1263.txt,200,30,6000,30,2000
HFSP,1264.txt,200,30,6000,30,2000
HFSP,1265.txt,200,30,6000,30,2000
HFSP,1266.txt,200,30,6000,30,2000
HFSP,1267.txt,200,30,6000,30,2000
HFSP,1268.txt,200,30,6000,30,2000
HFSP,1269.txt,200,30,6000,30,2000
HFSP,127.txt,50,25,1250,25,250
HFSP,1270.txt,200,30,6000,30,2000
HFSP,1271.txt,200,30,6000,30,2000
HFSP,1272.txt,200,30,6000,30,2000
HFSP,1273.txt,200,30,6000,30,2000
HFSP,1274.txt,200,30,6000,30,2000
HFSP,1275.txt,200,30,6000,30,2000
HFSP,1276.txt,200,30,6000,30,2000
HFSP,1277.txt,200,30,6000,30,2000
HFSP,1278.txt,200,30,6000,30,2000
HFSP,1279.txt,200,30,6000,30,2000
HFSP,128.txt,50,25,1250,25,250
HFSP,1280.txt,200,30,6000,30,2000
HFSP,1281.txt,200,30,6000,30,2000
HFSP,1282.txt,200,30,6000,30,2000
HFSP,1283.txt,200,30,6000,30,2000
HFSP,1284.txt,200,30,6000,30,2000
HFSP,1285.txt,200,30,6000,30,2000
HFSP,1286.txt,200,30,6000,30,2000
HFSP,1287.txt,200,30,6000,30,2000
HFSP,1288.txt,200,30,6000,30,2000
HFSP,1289.txt,200,30,6000,30,2000
HFSP,129.txt,50,25,1250,25,250
HFSP,1290.txt,200,30,6000,30,2000
HFSP,1291.txt,200,30,6000,30,2000
HFSP,1292.txt,200,30,6000,30,2000
HFSP,1293.txt,200,30,6000,30,2000
HFSP,1294.txt,200,30,6000,30,2000
HFSP,1295.txt,200,30,6000,30,2000
HFSP,1296.txt,200,30,6000,30,2000
HFSP,1297.txt,200,30,6000,30,2000
HFSP,1298.txt,200,30,6000,30,2000
HFSP,1299.txt,200,30,6000,30,2000
HFSP,13.txt,50,15,750,15,250
HFSP,130.txt,50,25,1250,25,250
HFSP,1300.txt,200,30,6000,30,2000
HFSP,1301.txt,200,30,6000,30,2000
HFSP,1302.txt,200,30,6000,30,2000
HFSP,1303.txt,200,30,6000,30,2000
HFSP,1304.txt,200,30,6000,30,2000
HFSP,1305.txt,200,30,6000,30,2000
HFSP,1306.txt,200,30,6000,30,2000
HFSP,1307.txt,200,30,6000,30,2000
HFSP,1308.txt,200,30,6000,30,2000
HFSP,1309.txt,200,30,6000,30,2000
HFSP,131.txt,50,25,1250,25,250
HFSP,1310.txt,200,30,6000,30,2000
HFSP,1311.txt,200,30,6000,30,2000
HFSP,1312.txt,200,30,6000,30,2000
HFSP,1313.txt,200,30,6000,30,2000
HFSP,1314.txt,200,30,6000,30,2000
HFSP,1315.txt,200,30,6000,30,2000
HFSP,1316.txt,200,30,6000,30,2000
HFSP,1317.txt,200,30,6000,30,2000
HFSP,1318.txt,200,30,6000,30,2000
HFSP,1319.txt,200,30,6000,30,2000
HFSP,132.txt,50,25,1250,25,250
HFSP,1320.txt,200,30,6000,30,2000
HFSP,1321.txt,200,30,6000,30,2000
HFSP,1322.txt,200,30,6000,30,2000
HFSP,1323.txt,200,30,6000,30,2000
HFSP,1324.txt,200,30,6000,30,2000
HFSP,1325.txt,200,30,6000,30,2000
HFSP,1326.txt,200,30,6000,30,2000
HFSP,1327.txt,200,30,6000,30,2000
HFSP,1328.txt,200,30,6000,30,2000
HFSP,1329.txt,200,30,6000,30,2000
HFSP,133.txt,50,25,1250,25,250
HFSP,1330.txt,200,30,6000,30,2000
HFSP,1331.txt,200,30,6000,30,2000
HFSP,1332.txt,200,30,6000,30,2000
HFSP,1333.txt,200,30,6000,30,2000
HFSP,1334.txt,200,30,6000,30,2000
HFSP,1335.txt,200,30,6000,30,2000
HFSP,1336.txt,200,30,6000,30,2000
