Title;J120
Description;Dataset proposed in the paper Kolisch, R. and A. Sprecher (1996): PSPLIB - A project scheduling library, European Journal of Operational Research, Vol. 96,pp. 205--216.
Number;600
Format;sm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
502;j12051_2.sm;0;0;200;7;3600010;220;10;0;0;0;0;92;617;120;2,092;0,362;0,118;0,296;0,014;0,827;0,190;4;0,750;3,000;0,107;0,377;0;0,000;0,000;0,000;0,000;1,000
503;j12051_3.sm;0;0;192;5;0;219;10;0;0;0;0;93;657;120;2,092;0,395;0,126;0,287;0,017;0,815;0,190;4;0,750;3,000;0,105;0,355;0;0,000;0,000;0,000;0,000;1,000
504;j12051_4.sm;0;0;196;7;3600020;211;10;0;0;0;0;91;677;120;2,092;0,364;0,118;0,214;0,017;0,800;0,152;4;0,750;3,000;0,104;0,338;0;0,000;0,000;0,000;0,000;1,000
505;j12051_5.sm;0;0;205;10;0;229;10;0;0;0;0;102;658;120;2,092;0,356;0,134;0,356;0,022;0,831;0,222;4;0,750;3,000;0,100;0,357;0;0,000;0,000;0,000;0,000;1,000
506;j12051_6.sm;0;0;193;7;3600030;214;10;0;0;0;0;104;653;120;2,092;0,353;0,126;0,292;0,022;0,802;0,186;4;0,750;3,000;0,101;0,351;0;0,000;0,000;0,000;0,000;1,000
507;j12051_7.sm;0;0;185;7;3600010;211;10;0;0;0;0;91;620;120;2,092;0,395;0,143;0,260;0,010;0,800;0,211;4;0,750;3,000;0,100;0,354;0;0,000;0,000;0,000;0,000;1,000
508;j12051_8.sm;0;0;185;10;0;206;3;16000;0;0;0;85;630;120;2,092;0,326;0,109;0,279;0,015;0,808;0,183;4;0,750;3,000;0,102;0,352;0;0,000;0,000;0,000;0,000;1,000
509;j12051_9.sm;0;0;191;7;3600030;210;10;0;0;0;0;104;654;120;2,092;0,389;0,118;0,204;0,016;0,788;0,116;4;0,750;3,000;0,098;0,349;0;0,000;0,000;0,000;0,000;1,000
510;j12051_10.sm;0;0;200;10;0;225;10;0;0;0;0;108;688;120;2,092;0,346;0,134;0,294;0,016;0,796;0,218;4;0,750;3,000;0,103;0,345;0;0,000;0,000;0,000;0,000;1,000
511;j12052_1.sm;0;0;160;10;0;176;10;0;0;0;0;113;619;120;2,092;0,420;0,143;0,187;0,014;0,781;0,191;4;0,750;3,000;0,204;0,311;0;0,000;0,000;0,000;0,000;1,000
512;j12052_2.sm;0;0;168;5;0;183;3;16000;0;0;0;111;653;120;2,092;0,401;0,134;0,316;0,020;0,831;0,129;4;0,750;3,000;0,193;0,292;0;0,000;0,000;0,000;0,000;1,000
513;j12052_3.sm;0;0;125;5;0;134;3;16000;0;0;0;102;599;120;2,092;0,374;0,134;0,305;0,020;0,828;0,250;4;0,750;3,000;0,204;0,246;0;0,000;0,000;0,000;0,000;1,000
514;j12052_4.sm;0;0;156;5;0;170;3;16000;0;0;0;113;663;120;2,092;0,377;0,151;0,298;0,022;0,811;0,255;4;0,750;3,000;0,203;0,267;0;0,000;0,000;0,000;0,000;1,000
515;j12052_5.sm;0;0;158;7;3600010;168;3;16000;0;0;0;113;677;120;2,092;0,380;0,134;0,305;0,018;0,824;0,206;4;0,750;3,000;0,197;0,275;0;0,000;0,000;0,000;0,000;1,000
516;j12052_6.sm;0;0;184;7;3600020;196;3;17000;0;0;0;118;743;120;2,092;0,363;0,134;0,325;0,016;0,811;0,189;4;0,750;3,000;0,203;0,278;0;0,000;0,000;0,000;0,000;1,000
517;j12052_7.sm;0;0;141;5;0;149;10;0;0;0;0;95;653;120;2,092;0,380;0,126;0,262;0,020;0,808;0,178;4;0,750;3,000;0,201;0,251;0;0,000;0,000;0,000;0,000;1,000
518;j12052_8.sm;0;0;147;5;0;158;3;16000;0;0;0;114;628;120;2,092;0,405;0,151;0,322;0,014;0,822;0,239;4;0,750;3,000;0,200;0,267;0;0,000;0,000;0,000;0,000;1,000
519;j12052_9.sm;0;0;141;5;0;150;3;16000;0;0;0;88;617;120;2,092;0,367;0,118;0,286;0,019;0,824;0,161;4;0,750;3,000;0,203;0,256;0;0,000;0,000;0,000;0,000;1,000
520;j12052_10.sm;0;0;130;10;0;143;3;16000;0;0;0;91;644;120;2,092;0,368;0,126;0,344;0,021;0,819;0,205;4;0,750;3,000;0,198;0,254;0;0,000;0,000;0,000;0,000;1,000
521;j12053_1.sm;0;0;137;5;0;144;3;16000;0;0;0;123;662;120;2,092;0,408;0,160;0,295;0,019;0,816;0,202;4;0,750;3,000;0,303;0,226;0;0,000;0,000;0,000;0,000;1,000
522;j12053_2.sm;0;0;109;7;3600010;115;3;15000;0;0;0;108;657;120;2,092;0,355;0,118;0,255;0,022;0,811;0,131;4;0,750;3,000;0,301;0,184;0;0,000;0,000;0,000;0,000;1,000
523;j12053_3.sm;0;0;106;5;0;112;3;15000;0;0;0;103;626;120;2,092;0,368;0,143;0,253;0,013;0,785;0,198;4;0,750;3,000;0,297;0,192;0;0,000;0,000;0,000;0,000;1,000
524;j12053_4.sm;0;0;137;4;0;145;3;16000;0;0;0;117;654;120;2,092;0,369;0,143;0,277;0,018;0,814;0,176;4;0,750;3,000;0,301;0,230;0;0,000;0,000;0,000;0,000;1,000
525;j12053_5.sm;0;0;109;7;3600040;113;3;16000;0;0;0;96;686;120;2,092;0,362;0,126;0,313;0,016;0,808;0,217;4;0,750;3,000;0,300;0,180;0;0,000;0,000;0,000;0,000;1,000
526;j12053_6.sm;0;0;101;7;3600010;106;3;15000;0;0;0;79;566;120;2,092;0,384;0,151;0,222;0,015;0,791;0,230;4;0,750;3,000;0,303;0,204;0;0,000;0,000;0,000;0,000;1,000
527;j12053_7.sm;0;0;116;CPM;0;118;10;0;0;0;0;116;683;120;2,092;0,401;0,151;0,308;0,013;0,784;0,248;4;0,750;3,000;0,302;0,179;0;0,000;0,000;0,000;0,000;1,000
528;j12053_8.sm;0;0;134;5;0;139;3;16000;0;0;0;103;657;120;2,092;0,371;0,118;0,286;0,013;0,818;0,159;4;0,750;3,000;0,299;0,220;0;0,000;0,000;0,000;0,000;1,000
529;j12053_9.sm;0;0;155;4;0;165;3;16000;0;0;0;130;698;120;2,092;0,396;0,160;0,389;0,010;0,829;0,219;4;0,750;3,000;0,299;0,260;0;0,000;0,000;0,000;0,000;1,000
530;j12053_10.sm;0;0;123;7;3600050;131;9;0;0;0;0;111;625;120;2,092;0,368;0,143;0,377;0,024;0,842;0,209;4;0,750;3,000;0,301;0,216;0;0,000;0,000;0,000;0,000;1,000
531;j12054_1.sm;0;0;101;2;38;104;10;0;0;0;0;98;613;120;2,092;0,383;0,134;0,201;0,012;0,769;0,172;4;0,750;3,000;0,399;0,181;0;0,000;0,000;0,000;0,000;1,000
532;j12054_2.sm;0;0;134;CPM;0;134;7;60;134;7;60;134;651;120;2,092;0,363;0,151;0,291;0,013;0,795;0,299;4;0,750;3,000;0,400;0,175;0;0,000;0,000;0,000;0,000;1,000
533;j12054_3.sm;0;0;111;CPM;0;111;7;1790;111;7;1790;111;687;120;2,092;0,355;0,134;0,335;0,014;0,820;0,232;4;0,750;3,000;0,405;0,162;0;0,000;0,000;0,000;0,000;1,000
534;j12054_4.sm;0;0;120;10;0;120;3;13000;0;0;0;119;636;120;2,092;0,381;0,160;0,337;0,017;0,812;0,264;4;0,750;3,000;0,396;0,183;0;0,000;0,000;0,000;0,000;1,000
535;j12054_5.sm;0;0;106;2;37;109;3;1000;0;0;0;92;655;120;2,092;0,368;0,126;0,333;0,016;0,833;0,185;4;0,750;3,000;0,400;0,175;0;0,000;0,000;0,000;0,000;1,000
536;j12054_6.sm;0;0;104;7;3600010;108;10;0;0;0;0;100;656;120;2,092;0,393;0,134;0,305;0,018;0,832;0,169;4;0,750;3,000;0,397;0,164;0;0,000;0,000;0,000;0,000;1,000
537;j12054_7.sm;0;0;108;4;0;111;3;15000;0;0;0;98;647;120;2,092;0,355;0,134;0,241;0,015;0,777;0,195;4;0,750;3,000;0,404;0,183;0;0,000;0,000;0,000;0,000;1,000
538;j12054_8.sm;0;0;100;7;3600110;102;3;15000;0;0;0;89;633;120;2,092;0,349;0,134;0,346;0,021;0,835;0,224;4;0,750;3,000;0,400;0,172;0;0,000;0,000;0,000;0,000;1,000
539;j12054_9.sm;0;0;104;5;0;107;3;1000;0;0;0;95;638;120;2,092;0,337;0,134;0,272;0,016;0,794;0,223;4;0,750;3,000;0,402;0,181;0;0,000;0,000;0,000;0,000;1,000
540;j12054_10.sm;0;0;108;10;26953000;108;3;1000;108;10;26953000;100;615;120;2,092;0,424;0,143;0,242;0,021;0,811;0,182;4;0,750;3,000;0,405;0,169;0;0,000;0,000;0,000;0,000;1,000
541;j12055_1.sm;0;0;100;10;30191000;100;3;16000;100;10;30191000;99;653;120;2,092;0,386;0,134;0,203;0,018;0,779;0,206;4;0,750;3,000;0,500;0,161;0;0,000;0,000;0,000;0,000;1,000
542;j12055_2.sm;0;0;83;CPM;0;83;7;70;83;7;70;83;600;120;2,092;0,356;0,118;0,306;0,014;0,807;0,139;4;0,750;3,000;0,501;0,121;0;0,000;0,000;0,000;0,000;1,000
543;j12055_3.sm;0;0;126;CPM;0;126;1;90;126;1;90;126;637;120;2,092;0,393;0,160;0,295;0,016;0,808;0,232;4;0,750;3,000;0,503;0,160;0;0,000;0,000;0,000;0,000;1,000
544;j12055_4.sm;0;0;90;CPM;0;90;7;540;90;7;540;90;665;120;2,092;0,365;0,134;0,367;0,021;0,830;0,223;4;0,750;3,000;0,505;0,131;0;0,000;0,000;0,000;0,000;1,000
545;j12055_5.sm;0;0;106;CPM;0;106;7;70;106;7;70;106;670;120;2,092;0,367;0,134;0,345;0,017;0,828;0,204;4;0,750;3,000;0,502;0,127;0;0,000;0,000;0,000;0,000;1,000
546;j12055_6.sm;0;0;98;CPM;0;100;3;15000;0;0;0;98;657;120;2,092;0,388;0,151;0,371;0,012;0,819;0,246;4;0,750;3,000;0,498;0,153;0;0,000;0,000;0,000;0,000;1,000
547;j12055_7.sm;0;0;105;CPM;0;105;7;70;105;7;70;105;660;120;2,092;0,403;0,143;0,280;0,023;0,784;0,216;4;0,750;3,000;0,502;0,113;0;0,000;0,000;0,000;0,000;1,000
548;j12055_8.sm;0;0;101;CPM;0;101;7;118980;101;7;118980;101;656;120;2,092;0,366;0,134;0,357;0,016;0,827;0,202;4;0,750;3,000;0,502;0,145;0;0,000;0,000;0,000;0,000;1,000
549;j12055_9.sm;0;0;94;CPM;0;94;7;410;94;7;410;94;635;120;2,092;0,360;0,126;0,359;0,027;0,850;0,171;4;0,750;3,000;0,498;0,142;0;0,000;0,000;0,000;0,000;1,000
550;j12055_10.sm;0;0;100;CPM;0;100;7;80;100;7;80;100;639;120;2,092;0,361;0,126;0,256;0,020;0,788;0,174;4;0,750;3,000;0,493;0,145;0;0,000;0,000;0,000;0,000;1,000
551;j12056_1.sm;0;0;218;10;0;236;10;0;0;0;0;95;623;120;2,092;0,391;0,134;0,273;0,015;0,819;0,194;4;1,000;4,000;0,102;0,319;0;0,000;0,000;0,000;0,000;1,000
552;j12056_2.sm;0;0;187;7;3600010;204;10;0;0;0;0;87;586;120;2,092;0,364;0,143;0,304;0,020;0,800;0,266;4;1,000;4,000;0,101;0,294;0;0,000;0,000;0,000;0,000;1,000
553;j12056_3.sm;0;0;220;7;3600010;240;10;0;0;0;0;93;655;120;2,092;0,390;0,143;0,322;0,022;0,813;0,266;4;1,000;4,000;0,097;0,312;0;0,000;0,000;0,000;0,000;1,000
554;j12056_4.sm;0;0;205;10;0;221;10;0;0;0;0;86;577;120;2,092;0,393;0,134;0,283;0,013;0,808;0,189;4;1,000;4,000;0,102;0,330;0;0,000;0,000;0,000;0,000;1,000
555;j12056_5.sm;0;0;261;10;0;279;10;0;0;0;0;117;668;120;2,092;0,388;0,143;0,315;0,031;0,826;0,227;4;1,000;4,000;0,101;0,345;0;0,000;0,000;0,000;0,000;1,000
556;j12056_6.sm;0;0;199;10;0;213;10;0;0;0;0;95;605;120;2,092;0,349;0,109;0,238;0,018;0,826;0,116;4;1,000;4,000;0,102;0,304;0;0,000;0,000;0,000;0,000;1,000
557;j12056_7.sm;0;0;260;10;0;282;10;0;0;0;0;117;677;120;2,092;0,378;0,143;0,235;0,013;0,775;0,214;4;1,000;4,000;0,100;0,340;0;0,000;0,000;0,000;0,000;1,000
558;j12056_8.sm;0;0;265;10;0;288;10;0;0;0;0;99;672;120;2,092;0,373;0,143;0,242;0,017;0,794;0,224;4;1,000;4,000;0,099;0,343;0;0,000;0,000;0,000;0,000;1,000
559;j12056_9.sm;0;0;264;10;0;287;10;0;0;0;0;101;711;120;2,092;0,360;0,126;0,267;0,015;0,795;0,142;4;1,000;4,000;0,097;0,328;0;0,000;0,000;0,000;0,000;1,000
560;j12056_10.sm;0;0;237;10;0;258;10;0;0;0;0;102;661;120;2,092;0,382;0,118;0,235;0,018;0,795;0,114;4;1,000;4,000;0,098;0,326;0;0,000;0,000;0,000;0,000;1,000
561;j12057_1.sm;0;0;172;10;0;185;3;17000;0;0;0;114;705;120;2,092;0,402;0,134;0,304;0,017;0,836;0,124;4;1,000;4,000;0,200;0,226;0;0,000;0,000;0,000;0,000;1,000
562;j12057_2.sm;0;0;150;7;3600010;161;3;17000;0;0;0;104;661;120;2,092;0,387;0,126;0,231;0,023;0,812;0,153;4;1,000;4,000;0,197;0,211;0;0,000;0,000;0,000;0,000;1,000
563;j12057_3.sm;0;0;176;7;3600020;184;3;16000;0;0;0;115;691;120;2,092;0,366;0,143;0,315;0,010;0,806;0,196;4;1,000;4,000;0,197;0,226;0;0,000;0,000;0,000;0,000;1,000
564;j12057_4.sm;0;0;187;5;0;199;3;16000;0;0;0;120;692;120;2,092;0,416;0,143;0,266;0,015;0,818;0,173;4;1,000;4,000;0,199;0,245;0;0,000;0,000;0,000;0,000;1,000
565;j12057_5.sm;0;0;169;5;0;179;3;17000;0;0;0;96;666;120;2,092;0,346;0,126;0,323;0,011;0,811;0,172;4;1,000;4,000;0,200;0,223;0;0,000;0,000;0,000;0,000;1,000
566;j12057_6.sm;0;0;175;10;0;188;3;16000;0;0;0;99;636;120;2,092;0,415;0,134;0,232;0,020;0,816;0,155;4;1,000;4,000;0,203;0,254;0;0,000;0,000;0,000;0,000;1,000
567;j12057_7.sm;0;0;155;5;0;166;3;16000;0;0;0;115;667;120;2,092;0,379;0,126;0,277;0,015;0,811;0,196;4;1,000;4,000;0,197;0,217;0;0,000;0,000;0,000;0,000;1,000
568;j12057_8.sm;0;0;156;5;0;162;3;16000;0;0;0;86;639;120;2,092;0,351;0,126;0,297;0,011;0,812;0,204;4;1,000;4,000;0,203;0,214;0;0,000;0,000;0,000;0,000;1,000
569;j12057_9.sm;0;0;156;5;0;167;3;16000;0;0;0;108;647;120;2,092;0,357;0,143;0,273;0,010;0,783;0,220;4;1,000;4,000;0,197;0,224;0;0,000;0,000;0,000;0,000;1,000
570;j12057_10.sm;0;0;157;5;0;167;10;0;0;0;0;121;666;120;2,092;0,386;0,160;0,389;0,027;0,834;0,295;4;1,000;4,000;0,197;0,216;0;0,000;0,000;0,000;0,000;1,000
571;j12058_1.sm;0;0;133;7;3600010;141;10;0;0;0;0;121;640;120;2,092;0,431;0,143;0,235;0,018;0,788;0,183;4;1,000;4,000;0,300;0,188;0;0,000;0,000;0,000;0,000;1,000
572;j12058_2.sm;0;0;121;7;3600010;126;10;0;0;0;0;106;679;120;2,092;0,366;0,143;0,318;0,015;0,816;0,240;4;1,000;4,000;0,301;0,162;0;0,000;0,000;0,000;0,000;1,000
573;j12058_3.sm;0;0;116;7;3600020;120;3;15000;0;0;0;91;635;120;2,092;0,372;0,109;0,254;0,022;0,828;0,115;4;1,000;4,000;0,298;0,161;0;0,000;0,000;0,000;0,000;1,000
574;j12058_4.sm;0;0;137;7;3600010;145;3;16000;0;0;0;98;684;120;2,092;0,390;0,134;0,263;0,013;0,790;0,201;4;1,000;4,000;0,302;0,184;0;0,000;0,000;0,000;0,000;1,000
575;j12058_5.sm;0;0;115;10;0;120;3;16000;0;0;0;101;714;120;2,092;0,371;0,118;0,235;0,014;0,788;0,124;4;1,000;4,000;0,305;0,143;0;0,000;0,000;0,000;0,000;1,000
576;j12058_6.sm;0;0;134;7;3600020;140;10;0;0;0;0;103;640;120;2,092;0,363;0,134;0,305;0,002;0,803;0,188;4;1,000;4,000;0,300;0,180;0;0,000;0,000;0,000;0,000;1,000
577;j12058_7.sm;0;0;142;5;0;147;10;0;0;0;0;114;737;120;2,092;0,358;0,126;0,287;0,019;0,797;0,193;4;1,000;4,000;0,299;0,163;0;0,000;0,000;0,000;0,000;1,000
578;j12058_8.sm;0;0;126;7;3600040;132;10;0;0;0;0;99;685;120;2,092;0,376;0,126;0,313;0,019;0,826;0,170;4;1,000;4,000;0,303;0,165;0;0,000;0,000;0,000;0,000;1,000
579;j12058_9.sm;0;0;125;7;3600010;130;10;0;0;0;0;92;664;120;2,092;0,366;0,126;0,313;0,017;0,831;0,192;4;1,000;4,000;0,303;0,170;0;0,000;0,000;0,000;0,000;1,000
580;j12058_10.sm;0;0;126;7;3600050;131;10;0;0;0;0;98;622;120;2,092;0,376;0,134;0,305;0,016;0,811;0,163;4;1,000;4,000;0,300;0,187;0;0,000;0,000;0,000;0,000;1,000
581;j12059_1.sm;0;0;112;7;3600020;114;3;16000;0;0;0;102;671;120;2,092;0,369;0,143;0,266;0,015;0,814;0,204;4;1,000;4,000;0,397;0,123;0;0,000;0,000;0,000;0,000;1,000
582;j12059_2.sm;0;0;103;7;3600010;106;3;15000;0;0;0;90;637;120;2,092;0,367;0,118;0,306;0,025;0,821;0,172;4;1,000;4,000;0,399;0,135;0;0,000;0,000;0,000;0,000;1,000
583;j12059_3.sm;0;0;108;CPM;0;108;3;1629000;108;10;242140;108;621;120;2,092;0,365;0,134;0,336;0,015;0,819;0,185;4;1,000;4,000;0,398;0,130;0;0,000;0,000;0,000;0,000;1,000
584;j12059_4.sm;0;0;107;CPM;0;108;3;16000;0;0;0;107;605;120;2,092;0,384;0,151;0,333;0,011;0,814;0,244;4;1,000;4,000;0,397;0,146;0;0,000;0,000;0,000;0,000;1,000
585;j12059_5.sm;0;0;104;7;3600020;106;3;15000;0;0;0;97;653;120;2,092;0,364;0,134;0,356;0,020;0,839;0,257;4;1,000;4,000;0,400;0,132;0;0,000;0,000;0,000;0,000;1,000
586;j12059_6.sm;0;0;112;7;3600010;115;3;15000;0;0;0;103;692;120;2,092;0,402;0,126;0,185;0,015;0,784;0,128;4;1,000;4,000;0,401;0,137;0;0,000;0,000;0,000;0,000;1,000
587;j12059_7.sm;0;0;109;5;0;111;9;0;0;0;0;90;647;120;2,092;0,371;0,134;0,284;0,012;0,812;0,252;4;1,000;4,000;0,403;0,152;0;0,000;0,000;0,000;0,000;1,000
588;j12059_8.sm;0;0;106;5;0;110;3;15000;0;0;0;98;679;120;2,092;0,383;0,143;0,256;0,015;0,805;0,220;4;1,000;4,000;0,399;0,136;0;0,000;0,000;0,000;0,000;1,000
589;j12059_9.sm;0;0;116;2;38;118;10;0;0;0;0;112;627;120;2,092;0,401;0,143;0,353;0,018;0,814;0,220;4;1,000;4,000;0,401;0,155;0;0,000;0,000;0,000;0,000;1,000
590;j12059_10.sm;0;0;127;5;0;132;10;0;0;0;0;106;601;120;2,092;0,408;0,134;0,232;0,019;0,784;0,126;4;1,000;4,000;0,394;0,189;0;0,000;0,000;0,000;0,000;1,000
591;j12060_1.sm;0;0;101;CPM;0;101;7;90;101;7;90;101;657;120;2,092;0,363;0,118;0,327;0,019;0,812;0,141;4;1,000;4,000;0,501;0,112;0;0,000;0,000;0,000;0,000;1,000
592;j12060_2.sm;0;0;82;4;0;83;3;14000;0;0;0;81;615;120;2,092;0,367;0,109;0,244;0,016;0,822;0,095;4;1,000;4,000;0,505;0,103;0;0,000;0,000;0,000;0,000;1,000
593;j12060_3.sm;0;0;87;2;33;89;3;1613000;0;0;0;81;604;120;2,092;0,401;0,134;0,212;0,016;0,802;0,191;4;1,000;4,000;0,500;0,126;0;0,000;0,000;0,000;0,000;1,000
594;j12060_4.sm;0;0;101;CPM;0;103;3;16000;0;0;0;101;636;120;2,092;0,380;0,143;0,249;0,016;0,788;0,197;4;1,000;4,000;0,498;0,132;0;0,000;0,000;0,000;0,000;1,000
595;j12060_5.sm;0;0;103;2;35;104;10;0;0;0;0;96;635;120;2,092;0,377;0,134;0,274;0,008;0,825;0,186;4;1,000;4,000;0,502;0,132;0;0,000;0,000;0,000;0,000;1,000
596;j12060_6.sm;0;0;110;CPM;0;110;7;1710;110;7;1710;110;704;120;2,092;0,387;0,151;0,318;0,016;0,772;0,288;4;1,000;4,000;0,498;0,122;0;0,000;0,000;0,000;0,000;1,000
597;j12060_7.sm;0;0;91;7;3600030;94;10;0;0;0;0;84;623;120;2,092;0,378;0,134;0,262;0,017;0,818;0,176;4;1,000;4,000;0,498;0,118;0;0,000;0,000;0,000;0,000;1,000
598;j12060_8.sm;0;0;101;CPM;0;101;3;13000;101;10;35520;101;689;120;2,092;0,370;0,126;0,251;0,012;0,805;0,167;4;1,000;4,000;0,501;0,106;0;0,000;0,000;0,000;0,000;1,000
599;j12060_9.sm;0;0;101;CPM;0;101;1;50;101;1;50;101;682;120;2,092;0,361;0,118;0,306;0,016;0,834;0,171;4;1,000;4,000;0,497;0,101;0;0,000;0,000;0,000;0,000;1,000
600;j12060_10.sm;0;0;88;5;0;89;3;15000;0;0;0;85;584;120;2,092;0,392;0,126;0,267;0,016;0,793;0,119;4;1,000;4,000;0,498;0,112;0;0,000;0,000;0,000;0,000;1,000
# Record sets:
ID;1
# Author(s); Demeulemeester, E. and Herroelen, W.
# Reference; Demeulemeester, E. and Herroelen, W. (1992). A branch-and-bound procedure for the multiple resource-constrained project scheduling problem. Management Science, 38:1803-1818.
# Date; 1992/01/01
# Hardware / software; Stevin Supercomputer Infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria(s);1h
# Submission date; 2017/5/20
ID;2
# Author(s); Klein, R. and Scholl, A.
# Reference;Klein, R. and Scholl, A. (1999). Computing lower bounds by destructive improvement: An application to resource-constrained project scheduling. European Journal of Operational Research, 112:322?346
# Date; 1999/01/01
# Hardware / software; i7, 16GB, 2GHz, C++, Visual Studio 2015 (x64), Windows 10
# Stop criteria;none
# Submission date; 2016/01/01
ID;3
# Author(s); Debels, D. and Vanhoucke, M.
# Reference; Debels, D. and Vanhoucke, M. (2007). A decomposition-based genetic algorithm for the resource-constrained project scheduling problems. Operations Research, 55:457-469.
# Date; 2007/01/01
# Hardware / software; Stevin Supercomputer Infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria;cumulated results from several runs, on open instances only. Maximal run: 1000 runs x 500k schedules
# Submission date; 2017/5/21
ID;4
# Author(s);Schutt, A., Feydy, T., Stuckey, P.J., Wallace, M.G.
# Reference;"Schutt, A., Feydy, T., Stuckey, P.J., Wallace, M.G. (2011) ""Explaining the cumulative propagator"". Constraints 16: 250. https://doi.org/10.1007/s10601-010-9103-2"
# Date; 2011/07/01
# Hardware / software;X86-64 architecture running GNU/Linux and a Intel(R) Xeon(R) CPU E54052 processor with 2 GHz. Code in Mercury using the G12 Constraint Programming Platform
# Stop criteria(s);10 min, results reported in the paper as new results at the time of publication
# Submission date; 2019/10/28
ID;5
# Author(s);Petr Vil?m
# Reference;Vil?m, P. (2011). Timetable Edge Finding Filtering Algorithm for Discrete Cumulative Resources. International Conference on AI and OR Techniques in Constriant Programming for Combinatorial Optimization Problems, 16. https://doi.org/10.1007/978-3-642-21311-3_22
# Date;2011
# Hardware / software;Intel(R) Core(TM)2 Duo CPU T9400 on 2.53GHz
# Stop criteria;time limit for each improvement step is 60 seconds
# Submission date;2021
ID;6
# Author(s);Haouari, M., Kooli, A., Néron, E., & Carlier, J.
# Reference;Haouari, M., Kooli, A., Néron, E., & Carlier, J. (2014). A preemptive bound for the Resource Constrained Project Scheduling Problem. Journal of Scheduling, 17(3), 237–248. https://doi.org/10.1007/s10951-013-0354-9
# Date;2014
# Hardware / software;Pentium IV 3.0 GHz Personal Computer with 1 GB RAM. We used CPLEX 11 for solving the LPs
# Stop criteria
# Submission date;2021
ID;7
# Author(s); Coelho, J. and Vanhoucke, M.
# Reference;"Coelho, Jose, Vanhoucke, Mario. 2018. ""An exact composite lower bound strategy for the resource-constrained project scheduling problem"", Computers & Operations Research 93, 1: 135 - 150. doi: 10.1016/j.cor.2018.01.017"
# Date; 2017/06/01
# Hardware / software; STEVIN HPC-UGent infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria(s);Best results from all runs, with maximal run time of 1h
# Submission date; 2017/12/31
ID;8
# Author(s);Mario Vanhoucke and José Coelho
# Reference;Vanhoucke, M., Coelho, J. (to appear). Reducing the feasible solution space of resource-constrained project instances
# Date;to appear
"# Hardware / software	";Stevin Supercomputer Infrastructure, C++, compiler intel / 2017.02, Linux
# Stop criteria(s); 500000 schedules
# Submission date; 2024/01/01
ID;9
# Author(s);Vanhoucke, M. and  Coelho, J.
# Reference;"working paper  ""A matheuristic for the resource-constrained project scheduling problem"""
# Date;2024
# Hardware / software; STEVIN HPC-UGent infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria(s);Best results from all runs
# Submission date; 2024/04/08
ID;10
# Author(s);PSPLIB report
# Reference;Check PSPLIB website: http://www.om-db.wi.tum.de/psplib
# Date; 1999/01/01
# Hardware / software;Not reported
# Stop criteria;Results reported from several authors, UBs, LBs and optimal runs
# Submission date;28/05/2024
