Title;MMLIB 50
Description;"Van Peteghem, V. and Vanhoucke, M., 2014, ""An experimental investigation of metaheuristics for the multi-mode resource-constrained project scheduling problem on new dataset instances"", European Journal of Operational Research, 235(1), 62–72 (doi:10.1016/j.ejor.2013.10.012)."
Number;540
Format;mm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
495;J5099_5.mm;0;0;36;CPM;0;36;1;450000;36;4;439;36;388;50;3,440;0,753;0,224;0,349;0,236;0,902;0,108;4;0,840;1,680;0,667;0,096;0;0,900;1,800;0,498;0,022;3,000
496;J50100_1.mm;0;0;45;CPM;0;45;1;363000;45;4;446;45;399;50;3,000;0,754;0,204;0,246;0,195;0,906;0,118;4;0,950;1,900;0,750;0,079;0;1,000;2,000;0,502;0,020;3,000
497;J50100_2.mm;0;0;46;CPM;0;46;1;392000;46;4;710;46;396;50;3,540;0,753;0,184;0,194;0,279;0,902;0,061;4;0,840;1,680;0,826;0,107;0;1,000;2,000;0,496;0,020;3,000
498;J50100_3.mm;0;0;50;2;350;50;1;383000;50;4;1672;46;405;50;3,240;0,753;0,265;0,325;0,178;0,894;0,158;4;0,890;1,780;0,773;0,086;0;1,000;2,000;0,500;0,020;3,000
499;J50100_4.mm;0;0;45;2;440;45;1;335000;45;4;2249;42;402;50;3,120;0,757;0,204;0,164;0,137;0,870;0,072;4;0,870;1,740;0,647;0,093;0;1,000;2,000;0,500;0,020;3,000
500;J50100_5.mm;0;0;45;CPM;0;45;1;351000;45;4;545;45;400;50;3,060;0,753;0,204;0,205;0,195;0,886;0,079;4;0,900;1,800;0,741;0,090;0;1,000;2,000;0,495;0,020;3,000
501;J50101_1.mm;0;0;41;CPM;0;41;1;327000;41;4;359;41;400;50;3,280;0,753;0,204;0,233;0,240;0,896;0,087;4;0,870;1,740;0,879;0,093;0;0,890;1,780;0,752;0,015;3,000
502;J50101_2.mm;0;0;45;CPM;0;45;1;336000;45;4;344;45;399;50;3,300;0,751;0,224;0,316;0,194;0,889;0,086;4;0,870;1,740;0,735;0,097;0;0,920;1,840;0,747;0,015;3,000
503;J50101_3.mm;0;0;39;CPM;0;39;1;321000;39;4;255;39;397;50;2,760;0,754;0,224;0,268;0,205;0,902;0,098;4;0,840;1,680;0,828;0,091;0;0,890;1,780;0,749;0,015;3,000
504;J50101_4.mm;0;0;36;CPM;0;36;1;337000;36;4;337;36;376;50;3,200;0,753;0,204;0,149;0,197;0,896;0,095;4;0,910;1,820;0,757;0,091;0;0,910;1,820;0,749;0,014;3,000
505;J50101_5.mm;0;0;36;CPM;0;36;1;306000;36;4;405;36;389;50;3,360;0,755;0,204;0,174;0,212;0,857;0,108;4;0,860;1,720;0,758;0,098;0;0,860;1,720;0,750;0,016;3,000
506;J50102_1.mm;0;0;39;CPM;0;39;1;318000;39;4;420;39;412;50;3,100;0,753;0,265;0,286;0,133;0,859;0,154;4;0,900;1,800;0,675;0,090;0;1,000;2,000;0,747;0,018;3,000
507;J50102_2.mm;0;0;43;CPM;0;43;1;339000;43;4;487;43;402;50;3,140;0,753;0,204;0,262;0,202;0,909;0,069;4;0,880;1,760;0,869;0,086;0;1,000;2,000;0,744;0,018;3,000
508;J50102_3.mm;0;0;34;CPM;0;34;1;343000;34;4;408;34;378;50;3,180;0,752;0,224;0,263;0,218;0,917;0,057;4;0,860;1,720;0,772;0,093;0;1,000;2,000;0,748;0,018;3,000
509;J50102_4.mm;0;0;36;CPM;0;36;1;344000;36;4;399;36;408;50;3,480;0,754;0,163;0,171;0,330;0,904;0,058;4;0,890;1,780;0,819;0,091;0;1,000;2,000;0,754;0,018;3,000
510;J50102_5.mm;0;0;40;CPM;0;40;1;372000;40;4;369;40;421;50;3,620;0,752;0,204;0,218;0,250;0,900;0,105;4;0,850;1,700;0,840;0,083;0;1,000;2,000;0,750;0,018;3,000
511;J50103_1.mm;0;0;67;2;100;67;1;776000;67;4;1044;42;410;50;3,060;0,756;0,224;0,282;0,142;0,869;0,132;4;1,000;2,000;0,778;0,123;0;0,870;1,740;0,247;0,036;3,000
512;J50103_2.mm;0;0;88;2;80;88;1;723000;88;4;2059;58;394;50;3,000;0,753;0,286;0,388;0,182;0,880;0,139;4;1,000;2,000;0,725;0,126;0;0,870;1,740;0,243;0,036;3,000
513;J50103_3.mm;0;0;66;2;320;66;1;543000;66;4;2066;50;388;50;2,880;0,753;0,224;0,268;0,245;0,895;0,086;4;1,000;2,000;0,687;0,161;0;0,830;1,660;0,250;0,035;3,000
514;J50103_4.mm;0;0;59;2;360;59;1;578000;59;4;5643;30;387;50;3,420;0,755;0,184;0,222;0,255;0,908;0,100;4;1,000;2,000;0,747;0,104;0;0,820;1,640;0,249;0,037;3,000
515;J50103_5.mm;0;0;61;2;670;61;1;606000;61;4;4943;37;398;50;3,240;0,753;0,245;0,291;0,177;0,863;0,169;4;1,000;2,000;0,723;0,136;0;0,850;1,700;0,250;0,034;3,000
516;J50104_1.mm;0;0;51;2;2580;51;1;430000;51;4;21115;42;384;50;3,040;0,755;0,204;0,218;0,224;0,890;0,103;4;1,000;2,000;0,754;0,149;0;1,000;2,000;0,250;0,022;3,000
517;J50104_2.mm;0;0;55;2;400;55;1;293000;55;4;1828;47;421;50;3,120;0,757;0,204;0,164;0,137;0,870;0,072;4;1,000;2,000;0,713;0,144;0;1,000;2,000;0,249;0,022;3,000
518;J50104_3.mm;0;0;57;2;1870;57;1;336000;57;4;10003;53;403;50;3,740;0,753;0,204;0,174;0,229;0,886;0,087;4;1,000;2,000;0,664;0,147;0;1,000;2,000;0,251;0,022;3,000
519;J50104_4.mm;0;0;53;2;9820;53;1;333000;53;4;43471;40;404;50;3,420;0,752;0,224;0,239;0,194;0,884;0,110;4;1,000;2,000;0,671;0,148;0;1,000;2,000;0,254;0,023;3,000
520;J50104_5.mm;0;0;55;2;330;55;1;338000;55;4;6226;45;397;50;3,540;0,753;0,204;0,233;0,200;0,900;0,085;4;1,000;2,000;0,747;0,121;0;1,000;2,000;0,254;0,022;3,000
521;J50105_1.mm;0;0;42;CPM;0;42;1;404000;42;4;385;42;391;50;3,380;0,753;0,204;0,218;0,193;0,878;0,100;4;1,000;2,000;0,754;0,123;0;0,830;1,660;0,503;0,023;3,000
522;J50105_2.mm;0;0;43;CPM;0;43;1;453000;43;4;1591;43;394;50;3,400;0,753;0,224;0,258;0,199;0,905;0,136;4;1,000;2,000;0,755;0,136;0;0,890;1,780;0,499;0,021;3,000
523;J50105_3.mm;0;0;40;CPM;0;40;1;427000;40;4;695;40;399;50;3,400;0,753;0,204;0,187;0,229;0,900;0,097;4;1,000;2,000;0,849;0,120;0;0,870;1,740;0,499;0,021;3,000
524;J50105_4.mm;0;0;40;CPM;0;40;1;399000;40;4;785;40;391;50;3,360;0,754;0,224;0,206;0,173;0,865;0,108;4;1,000;2,000;0,948;0,144;0;0,820;1,640;0,499;0,023;3,000
525;J50105_5.mm;0;0;38;CPM;0;38;1;427000;38;4;448;38;414;50;3,400;0,755;0,224;0,239;0,199;0,883;0,139;4;1,000;2,000;0,875;0,104;0;0,870;1,740;0,500;0,021;3,000
526;J50106_1.mm;0;0;46;2;350;46;1;304000;46;4;1293;45;404;50;3,020;0,754;0,204;0,133;0,190;0,885;0,079;4;1,000;2,000;0,681;0,131;0;1,000;2,000;0,502;0,020;3,000
527;J50106_2.mm;0;0;53;2;320;53;1;329000;53;4;1481;49;409;50;3,260;0,753;0,224;0,148;0,166;0,875;0,086;4;1,000;2,000;0,776;0,140;0;1,000;2,000;0,504;0,020;3,000
528;J50106_3.mm;0;0;46;2;3310;46;1;345000;46;4;8956;42;402;50;3,180;0,755;0,224;0,148;0,146;0,871;0,129;4;1,000;2,000;0,858;0,133;0;1,000;2,000;0,502;0,020;3,000
529;J50106_4.mm;0;0;46;2;690;46;1;342000;46;4;10554;44;425;50;2,920;0,755;0,204;0,162;0,186;0,876;0,067;4;1,000;2,000;0,754;0,139;0;1,000;2,000;0,504;0,020;3,000
530;J50106_5.mm;0;0;46;2;3860;46;1;297000;46;4;20977;40;400;50;2,980;0,753;0,224;0,239;0,184;0,883;0,091;4;1,000;2,000;0,735;0,146;0;1,000;2,000;0,498;0,020;3,000
531;J50107_1.mm;0;0;53;CPM;0;53;1;343000;53;4;476;53;418;50;3,260;0,753;0,224;0,148;0,217;0,901;0,091;4;1,000;2,000;0,814;0,152;0;0,890;1,780;0,749;0,015;3,000
532;J50107_2.mm;0;0;38;CPM;0;38;1;327000;38;4;936;38;385;50;3,100;0,753;0,204;0,221;0,204;0,899;0,056;4;1,000;2,000;0,746;0,147;0;0,900;1,800;0,751;0,014;3,000
533;J50107_3.mm;0;0;38;CPM;0;38;1;337000;38;4;429;38;401;50;3,300;0,755;0,224;0,292;0,271;0,896;0,127;4;1,000;2,000;1,000;0,104;0;0,920;1,840;0,750;0,014;3,000
534;J50107_4.mm;0;0;50;CPM;0;50;1;326000;50;4;373;50;411;50;3,300;0,751;0,224;0,321;0,217;0,885;0,100;4;1,000;2,000;0,727;0,106;0;0,880;1,760;0,752;0,015;3,000
535;J50107_5.mm;0;0;40;CPM;0;40;1;345000;40;4;403;40;403;50;3,040;0,754;0,204;0,162;0,184;0,877;0,095;4;1,000;2,000;0,747;0,150;0;0,890;1,780;0,748;0,015;3,000
536;J50108_1.mm;0;0;45;CPM;0;45;1;355000;45;4;1022;45;405;50;3,180;0,753;0,224;0,206;0,205;0,879;0,100;4;1,000;2,000;0,677;0,167;0;1,000;2,000;0,749;0,018;3,000
537;J50108_2.mm;0;0;46;CPM;0;46;1;305000;46;4;467;46;415;50;3,040;0,755;0,204;0,218;0,224;0,890;0,103;4;1,000;2,000;0,739;0,141;0;1,000;2,000;0,751;0,018;3,000
538;J50108_3.mm;0;0;50;CPM;0;50;1;384000;50;4;486;50;414;50;2,920;0,753;0,265;0,286;0,159;0,867;0,156;4;1,000;2,000;0,786;0,147;0;1,000;2,000;0,749;0,018;3,000
539;J50108_4.mm;0;0;38;CPM;0;38;1;330000;38;4;3509;38;398;50;3,200;0,754;0,245;0,266;0,164;0,865;0,144;4;1,000;2,000;0,690;0,166;0;1,000;2,000;0,748;0,018;3,000
540;J50108_5.mm;0;0;40;CPM;0;40;1;339000;40;4;568;40;389;50;2,900;0,754;0,204;0,246;0,189;0,883;0,072;4;1,000;2,000;0,743;0,135;0;1,000;2,000;0,745;0,018;3,000
# Record sets:
ID;1
# Author(s); Coelho J.,  Vanhoucke M.
# Reference; Coelho J., Vanhoucke M. 2011. 'Multi-mode resource-constrained project scheduling using RCPSP and SAT solvers', European Journal of Operational Research 213, 1: 73 - 82.
# Date; 2011/01/01
# Hardware / software; Stevin Supercomputer Infrastructure, C++, compiler intel/2017.02, Linux
# Stop criteria;cumulated results from several runs, on open instances only. Maximal run: 100 runs x 500k schedules
# Submission date; 2017/5/26
ID;2
﻿# Author(s);Schnell, A., & Hartl, R. F.
# Reference;Schnell, A., & Hartl, R. F. (2017). On the generalization of constraint programming and boolean satisfiability solving techniques to schedule a resource-constrained project consisting of multi-mode jobs. Operations Research Perspectives, 4, 1–11. https://doi.org/10.1016/j.orp.2017.01.002
# Date;16.01.2017
# Hardware / software;Vienna Scientific Cluster. X86-64 architecture running under Red Hat/Linux with two sixcore Intel Westmere X5650 processors of 2,66GHz and with 24GB RAM. 
# Stop criteria;5400 s
# Submission date;16.01.2017
ID;3
﻿# Author(s);Stürck, Christian
# Reference;Stürck, Christian (2018) Exakte Methoden und Matheuristiken für das Multi-Mode Resource-Constrained Project Scheduling Problem (Exact and matheuristic approaches for the multi-mode resource-constrained project scheduling problem), Dissertation (Helmut Schmidt University Hamburg), Wissenschaftlicher Verlag Berlin, Berlin.
# Date;20.02.2018
# Hardware / software;Intel Xeon X5650 Prozessor, 2,66 GHz, C#, Visual Studio 2015 (x64), IBM ILOG CPLEX 12.6.3
# Stop criteria;maximum of 1800 seconds
# Submission date;23.04.2018
ID;4
﻿# Author(s);Araujo, J. A. S., Santos, H. G., Gendron, B., Jena, S. D., Brito, S. S., & Souza, D. S.
# Reference;Araujo, J. A. S., Santos, H. G., Gendron, B., Jena, S. D., Brito, S. S., & Souza, D. S. (2020). Strong bounds for resource constrained project scheduling: Preprocessing and cutting planes. Computers & Operations Research, 113, 104782. https://doi.org/10.1016/j.cor.2019.104782
# Date;2020
# Hardware / software;All computational experiments have been carried out on a computing cluster (Compute Canada) composed by Intel ® Xeon X5650 Westmere processors with 2,67 GHz and 512 GB of RAM running Scientific Linux release 6.3. All algorithms were coded in ANSI C 99 and compiled with GCC version 5.4.0, with flags -Ofast and solver GUROBI version 8.0.1 (Gurobi Optimization, 2016).
# Stop criteria;86000 seconds
# Submission date;2021
ID;5
# Author(s);Alireza Etminaniesfahani, Hanyu Gu, Leila Moslemi Naeni, Amir Salehipour
# Reference;Alireza Etminaniesfahani, Hanyu Gu, Leila Moslemi Naeni, Amir Salehipour. 2023. An efficient relax-and-solve method for the multi-mode resource constrained project scheduling problem. Annals of Operations Research.
# Date;2023/12
# Hardware / software;Intel Xeon Gold 6238R 2.2 GHz / Python 3.6.5 / CPLEX CP optimizer version 12.10.0.0
# Stop criteria;50000 schedules
# Submission date;2024/05
ID;6
# Author(s);Several authors
# Reference;Data downloaded from the site www.mmlib.eu
# Date;23.04.2018
# Hardware / software;not specified
# Stop criteria;none
# Submission date;23.04.2018
